ROWID	_StageClearDropid|INTEGER	_MinLevel|INTEGER	_MaxLevel|INTEGER	_Job|INTEGER	_DropID|INTEGER	_ExDifficulty|INTEGER	_ClearGold|INTEGER
10684	78275231	83	100	8	226496735	0	0
10685	78275231	1	68	9	226496692	0	0
10686	78275231	69	70	9	226496693	0	0
10687	78275231	71	72	9	226496694	0	0
10688	78275231	73	74	9	226496695	0	0
10689	78275231	75	76	9	226496736	0	0
10690	78275231	77	78	9	226496737	0	0
10691	78275231	79	80	9	226496738	0	0
10692	78275231	81	82	9	226496739	0	0
10693	78275231	83	100	9	226496740	0	0
10694	78275232	1	78	1	226496697	0	0
10695	78275232	79	80	1	226496698	0	0
10696	78275232	81	82	1	226496699	0	0
10697	78275232	83	84	1	226496700	0	0
10698	78275232	85	86	1	226496741	0	0
10699	78275232	87	88	1	226496742	0	0
10700	78275232	89	100	1	226496743	0	0
10701	78275232	1	78	2	226496702	0	0
10702	78275232	79	80	2	226496703	0	0
10703	78275232	81	82	2	226496704	0	0
10704	78275232	83	84	2	226496705	0	0
10705	78275232	85	86	2	226496744	0	0
10706	78275232	87	88	2	226496745	0	0
10707	78275232	89	100	2	226496746	0	0
10708	78275232	1	78	3	226496707	0	0
10709	78275232	79	80	3	226496708	0	0
10710	78275232	81	82	3	226496709	0	0
10711	78275232	83	84	3	226496710	0	0
10712	78275232	85	86	3	226496747	0	0
10713	78275232	87	88	3	226496748	0	0
10714	78275232	89	100	3	226496749	0	0
10715	78275232	1	78	4	226496712	0	0
10716	78275232	79	80	4	226496713	0	0
10717	78275232	81	82	4	226496714	0	0
10718	78275232	83	84	4	226496715	0	0
10719	78275232	85	86	4	226496750	0	0
10720	78275232	87	88	4	226496751	0	0
10721	78275232	89	100	4	226496752	0	0
10722	78275232	1	78	5	226496717	0	0
10723	78275232	79	80	5	226496718	0	0
10724	78275232	81	82	5	226496719	0	0
10725	78275232	83	84	5	226496720	0	0
10726	78275232	85	86	5	226496753	0	0
10727	78275232	87	88	5	226496754	0	0
10728	78275232	89	100	5	226496755	0	0
10729	78275232	1	78	6	226496722	0	0
10730	78275232	79	80	6	226496723	0	0
10731	78275232	81	82	6	226496724	0	0
10732	78275232	83	84	6	226496725	0	0
10733	78275232	85	86	6	226496756	0	0
10734	78275232	87	88	6	226496757	0	0
10735	78275232	89	100	6	226496758	0	0
10736	78275232	1	78	7	226496727	0	0
10737	78275232	79	80	7	226496728	0	0
10738	78275232	81	82	7	226496729	0	0
10739	78275232	83	84	7	226496730	0	0
10740	78275232	85	86	7	226496759	0	0
10741	78275232	87	88	7	226496760	0	0
10742	78275232	89	100	7	226496761	0	0
10743	78275232	1	78	8	226496732	0	0
10744	78275232	79	80	8	226496733	0	0
10745	78275232	81	82	8	226496734	0	0
10746	78275232	83	84	8	226496735	0	0
10747	78275232	85	86	8	226496762	0	0
10748	78275232	87	88	8	226496763	0	0
10749	78275232	89	100	8	226496764	0	0
10750	78275232	1	78	9	226496737	0	0
10751	78275232	79	80	9	226496738	0	0
10752	78275232	81	82	9	226496739	0	0
10753	78275232	83	84	9	226496740	0	0
10754	78275232	85	86	9	226496765	0	0
10755	78275232	87	88	9	226496766	0	0
10756	78275232	89	100	9	226496767	0	0
10757	78276110	1	100	0	226496768	0	0
10758	78277148	1	100	0	226496864	0	0
10759	78277149	1	100	0	226496865	0	0
10760	78278504	1	92	1	226497198	0	0
10761	78278504	93	100	1	226497199	0	0
10762	78278504	1	92	2	226497200	0	0
10763	78278504	93	100	2	226497201	0	0
10764	78278504	1	92	3	226497202	0	0
10765	78278504	93	100	3	226497203	0	0
10766	78278504	1	92	4	226497204	0	0
10767	78278504	93	100	4	226497205	0	0
10768	78278504	1	92	5	226497206	0	0
10769	78278504	93	100	5	226497207	0	0
10770	78278504	1	92	6	226497208	0	0
10771	78278504	93	100	6	226497209	0	0
10772	78278504	1	92	7	226497210	0	0
10773	78278504	93	100	7	226497211	0	0
10774	78278504	1	92	8	226497212	0	0
10775	78278504	93	100	8	226497213	0	0
10776	78278504	1	92	9	226497214	0	0
10777	78278504	93	100	9	226497215	0	0
10778	78278505	1	100	0	226497216	0	0
10779	78278506	1	100	0	226497217	0	0
10780	78280593	1	94	1	226497199	0	0
10781	78280593	95	100	1	226497485	0	0
10782	78280593	1	94	2	226497201	0	0
10783	78280593	95	100	2	226497486	0	0
10784	78280593	1	94	3	226497203	0	0
10785	78280593	95	100	3	226497487	0	0
10786	78280593	1	94	4	226497205	0	0
10787	78280593	95	100	4	226497488	0	0
10788	78280593	1	94	5	226497207	0	0
10789	78280593	95	100	5	226497489	0	0
10790	78280593	1	94	6	226497209	0	0
10791	78280593	95	100	6	226497490	0	0
10792	78280593	1	94	7	226497211	0	0
10793	78280593	95	100	7	226497491	0	0
10794	78280593	1	94	8	226497213	0	0
10795	78280593	95	100	8	226497492	0	0
10796	78280593	1	94	9	226497215	0	0
10797	78280593	95	100	9	226497493	0	0
10798	78280594	1	100	0	226497483	0	0
10799	78280595	95	100	0	226497484	0	0
10800	78280595	1	94	0	226497217	0	0
10801	78283704	1	100	0	92279743	0	0
10802	78283705	1	100	0	92279745	0	0
10803	78283706	1	100	0	92279746	0	0
10804	78283707	1	100	0	92279747	0	0
10805	78283708	1	100	0	92279744	0	0
10806	78283709	1	100	0	92279744	0	0
10807	78283710	1	100	0	92279744	0	0
10808	78283711	1	100	0	92279744	0	0
1003461	78284825	95	95	0	226499698	0	0
1003462	78284825	95	95	0	226499698	0	0
1003463	78284825	95	95	0	226499698	0	0
1003464	78284826	95	95	0	226499698	0	0
1003465	78284826	95	95	0	226499698	0	0
1003466	78284826	95	95	0	226499615	0	0
1003467	78284853	95	95	0	226499699	0	0
1	78274085	1	100	0	52702500	0	0
2	78274086	1	100	0	52402500	0	0
3	78274087	1	100	0	92277182	0	0
4	78274088	1	100	0	92277184	0	0
5	78274089	1	100	0	52552500	0	0
6	78274090	1	100	0	92277362	0	0
7	78274091	1	100	0	92277364	0	0
8	78274092	1	100	0	52452500	0	0
9	78274093	1	100	0	92277186	0	0
10	78274094	1	100	0	92277188	0	0
11	78274095	1	100	0	52502500	0	0
12	78274096	1	100	0	92277366	0	0
13	78274097	1	100	0	92277368	0	0
14	78274098	1	100	0	52602500	0	0
15	78274099	1	100	0	92277190	0	0
16	78274100	1	100	0	92277192	0	0
17	78274101	1	100	0	52652500	0	0
18	78274101	1	100	0	52652500	0	0
19	78274101	1	100	0	52652500	0	0
20	78274102	1	100	0	53152500	0	0
21	78274103	1	100	0	92277194	0	0
22	78274104	1	100	0	92277196	0	0
23	78274105	1	100	0	53202500	0	0
24	78274106	1	100	0	92277374	0	0
25	78274107	1	100	0	92277376	0	0
26	78274108	1	100	0	92275517	0	0
27	78274109	1	100	0	92277198	0	0
28	78274110	1	100	0	92277200	0	0
29	78274111	1	100	0	92275556	0	0
30	78274112	1	100	0	92277378	0	0
31	78274113	1	100	0	92277380	0	0
32	78274114	1	100	0	92275713	0	0
33	78274115	1	100	0	92277202	0	0
34	78274116	1	100	0	92277204	0	0
35	78274117	1	100	0	92275759	0	0
36	78274118	1	100	0	92277382	0	0
37	78274119	1	100	0	92277384	0	0
38	78274120	1	100	0	92275715	0	0
39	78274121	1	100	0	92277206	0	0
40	78274122	1	100	0	92277208	0	0
41	78274123	1	100	0	92275761	0	0
42	78274124	1	100	0	92277386	0	0
43	78274125	1	100	0	92277388	0	0
44	78274126	1	100	0	92275791	0	0
45	78274127	1	100	0	92275793	0	0
46	78274128	1	100	0	92275841	0	0
47	78274129	1	100	0	92275843	0	0
48	78274130	1	100	0	92275965	0	0
49	78274131	1	100	0	92275967	0	0
50	78274132	1	100	0	92276052	0	0
51	78274133	1	100	0	92276054	0	0
52	78274134	1	100	0	92276056	0	0
53	78274135	1	100	0	92276058	0	0
54	78274136	1	100	0	92276060	0	0
55	78274137	1	100	0	92276183	0	0
56	78274138	1	100	0	92276210	0	0
57	78274139	1	100	0	92276212	0	0
58	78274140	1	100	0	92276214	0	0
59	78274141	1	100	0	92276216	0	0
60	78274142	1	100	0	92276593	0	0
61	78274143	1	100	0	92277210	0	0
62	78274144	1	100	0	92277212	0	0
63	78274145	1	100	0	92276636	0	0
64	78274146	1	100	0	92276611	0	0
65	78274147	1	100	0	92277214	0	0
66	78274148	1	100	0	92277216	0	0
67	78274149	1	100	0	92276638	0	0
68	78274150	1	100	0	92276709	0	0
69	78274151	1	100	0	92277218	0	0
70	78274152	1	100	0	92277220	0	0
72	78274154	1	100	0	92276963	0	0
73	78274155	1	100	0	92276965	0	0
74	78274156	1	100	0	92276967	0	0
75	78274157	1	100	0	92277017	0	0
76	78274158	1	100	0	92277019	0	0
77	78274159	1	100	0	92277230	0	0
78	78274160	1	100	0	92277226	0	0
79	78274161	1	100	0	92277228	0	0
80	78274162	1	100	0	92277653	0	0
81	78274163	1	100	0	92277655	0	0
82	78274164	1	100	0	92277657	0	0
83	78274165	1	100	0	92277733	0	0
84	78274166	1	100	0	92277735	0	0
85	78274167	1	100	0	92277737	0	0
86	78274168	1	100	0	92277897	0	0
87	78274169	1	100	0	92277983	0	0
88	78274170	1	100	0	52703500	0	0
89	78274171	1	100	0	52403500	0	0
90	78274172	1	100	0	92277183	0	0
91	78274173	1	100	0	92277185	0	0
92	78274174	1	100	0	52553500	0	0
93	78274175	1	100	0	92277363	0	0
94	78274176	1	100	0	92277365	0	0
95	78274177	1	100	0	52453500	0	0
96	78274178	1	100	0	92277187	0	0
97	78274179	1	100	0	92277189	0	0
98	78274180	1	100	0	52503500	0	0
99	78274181	1	100	0	92277367	0	0
100	78274182	1	100	0	92277369	0	0
101	78274183	1	100	0	52603500	0	0
102	78274184	1	100	0	92277191	0	0
103	78274185	1	100	0	92277193	0	0
104	78274186	1	100	0	52653500	0	0
105	78274186	1	100	0	52653500	0	0
106	78274186	1	100	0	52653500	0	0
107	78274187	1	100	0	53153500	0	0
108	78274188	1	100	0	92277195	0	0
109	78274189	1	100	0	92277197	0	0
110	78274190	1	100	0	53203500	0	0
111	78274191	1	100	0	92277375	0	0
112	78274192	1	100	0	92277377	0	0
113	78274193	1	100	0	92275518	0	0
114	78274194	1	100	0	92277199	0	0
115	78274195	1	100	0	92277201	0	0
116	78274196	1	100	0	92275557	0	0
117	78274197	1	100	0	92277379	0	0
118	78274198	1	100	0	92277381	0	0
119	78274199	1	100	0	92275714	0	0
120	78274200	1	100	0	92277203	0	0
121	78274201	1	100	0	92277205	0	0
122	78274202	1	100	0	92275760	0	0
123	78274203	1	100	0	92277383	0	0
124	78274204	1	100	0	92277385	0	0
125	78274205	1	100	0	92275716	0	0
126	78274206	1	100	0	92277207	0	0
127	78274207	1	100	0	92277209	0	0
128	78274208	1	100	0	92275762	0	0
129	78274209	1	100	0	92277387	0	0
130	78274210	1	100	0	92277389	0	0
131	78274211	1	100	0	92275792	0	0
132	78274212	1	100	0	92275794	0	0
133	78274213	1	100	0	92275842	0	0
134	78274214	1	100	0	92275844	0	0
135	78274215	1	100	0	92275966	0	0
136	78274216	1	100	0	92275968	0	0
137	78274217	1	100	0	92276053	0	0
138	78274218	1	100	0	92276055	0	0
139	78274219	1	100	0	92276057	0	0
140	78274220	1	100	0	92276059	0	0
141	78274221	1	100	0	92276061	0	0
142	78274222	1	100	0	92276184	0	0
143	78274223	1	100	0	92276211	0	0
144	78274224	1	100	0	92276213	0	0
145	78274225	1	100	0	92276215	0	0
146	78274226	1	100	0	92276217	0	0
147	78274227	1	100	0	92276594	0	0
148	78274228	1	100	0	92277211	0	0
149	78274229	1	100	0	92277213	0	0
150	78274230	1	100	0	92276637	0	0
151	78274231	1	100	0	92276612	0	0
152	78274232	1	100	0	92277215	0	0
153	78274233	1	100	0	92277217	0	0
154	78274234	1	100	0	92276639	0	0
155	78274235	1	100	0	92276710	0	0
156	78274236	1	100	0	92277219	0	0
157	78274237	1	100	0	92277221	0	0
159	78274239	1	100	0	92276964	0	0
160	78274240	1	100	0	92276966	0	0
161	78274241	1	100	0	92276968	0	0
162	78274242	1	100	0	92277018	0	0
163	78274243	1	100	0	92277020	0	0
164	78274244	1	100	0	92277231	0	0
165	78274245	1	100	0	92277227	0	0
166	78274246	1	100	0	92277229	0	0
167	78274247	1	100	0	92277654	0	0
168	78274248	1	100	0	92277656	0	0
169	78274249	1	100	0	92277658	0	0
170	78274250	1	100	0	92277734	0	0
171	78274251	1	100	0	92277736	0	0
172	78274252	1	100	0	92277738	0	0
173	78274253	1	100	0	92277898	0	0
174	78274254	1	100	0	92277982	0	0
175	78275233	1	3	0	226495860	0	0
176	78275233	4	5	0	226495861	0	0
177	78275233	6	7	0	226495862	0	0
178	78275233	8	9	0	226495863	0	0
179	78275233	10	11	0	226495864	0	0
180	78275233	12	13	0	226495865	0	0
181	78275233	14	15	0	226495866	0	0
182	78275233	16	17	0	226495867	0	0
183	78275233	18	19	0	226495868	0	0
184	78275233	20	21	0	226495869	0	0
185	78275233	22	23	0	226495870	0	0
186	78275233	24	25	0	226495871	0	0
187	78275233	26	27	0	226495872	0	0
188	78275233	28	29	0	226495873	0	0
189	78275233	30	31	0	226495874	0	0
190	78275233	32	33	0	226495875	0	0
191	78275233	34	35	0	226495876	0	0
192	78275233	36	37	0	226495877	0	0
193	78275233	38	39	0	226495878	0	0
194	78275233	40	41	0	226495879	0	0
195	78275233	42	43	0	226495880	0	0
196	78275233	44	45	0	226495881	0	0
197	78275233	46	47	0	226495882	0	0
198	78275233	48	49	0	226495883	0	0
199	78275233	50	51	0	226495884	0	0
200	78275233	52	53	0	226495885	0	0
201	78275233	54	55	0	226495886	0	0
202	78275233	56	57	0	226495887	0	0
203	78275233	58	59	0	226495888	0	0
204	78275233	60	61	0	226495889	0	0
205	78275233	62	63	0	226495890	0	0
206	78275233	64	65	0	226495891	0	0
207	78275233	66	67	0	226495892	0	0
208	78275233	68	69	0	226495893	0	0
209	78275233	70	71	0	226495894	0	0
210	78275233	72	73	0	226495895	0	0
211	78275233	74	75	0	226495896	0	0
212	78275233	76	77	0	226495897	0	0
213	78275233	78	79	0	226495898	0	0
214	78275233	80	81	0	226495899	0	0
215	78275233	82	83	0	226495900	0	0
216	78275233	84	85	0	226495901	0	0
217	78275233	86	87	0	226495902	0	0
218	78275233	88	89	0	226495903	0	0
219	78275233	90	91	0	226495904	0	0
220	78275233	92	94	0	226497190	0	0
221	78275233	95	100	0	226497102	0	0
290	78277231	1	100	0	92278178	0	0
291	78277232	1	100	0	92278179	0	0
300	78277158	1	100	0	92278173	0	0
301	78277159	1	100	0	92278174	0	0
302	78277160	1	100	0	92278175	0	0
303	78277161	1	100	0	92278176	0	0
304	78277252	1	100	0	92278208	0	0
305	78277253	1	100	0	92278209	0	0
306	78277254	1	100	0	92278210	0	0
307	78277255	1	100	0	92278211	0	0
320	78277296	1	100	0	92278232	0	0
321	78277297	1	100	0	92278233	0	0
322	78277339	1	100	0	92278249	0	0
323	78277340	1	100	0	92278250	0	0
282	78277414	1	100	0	92278324	0	0
283	78277415	1	100	0	92278325	0	0
284	78277416	1	92	0	92278326	0	0
289	78277416	93	100	0	92278603	0	0
285	78277445	1	100	0	92278343	0	0
286	78277446	1	100	0	92278344	0	0
287	78277447	1	100	0	92278345	0	0
288	78277448	1	100	0	92278346	0	0
400	78277449	1	100	0	92278347	0	0
401	78277450	1	100	0	92278348	0	0
402	78277451	1	100	0	92278349	0	0
403	78277452	1	100	0	92278350	0	0
404	78277509	1	100	0	92278358	0	125000
405	78277510	1	100	0	92278359	0	125000
406	78277759	1	100	0	92278418	0	125000
407	78277760	1	100	0	92278419	0	125000
408	78277761	1	100	0	92278420	0	250000
409	78277762	1	100	0	92278421	0	250000
410	78278323	1	100	0	92278468	0	250000
411	78278324	1	100	0	92278469	0	250000
412	78278357	1	100	0	92278552	0	125000
413	78278358	1	100	0	92278553	0	125000
414	78278359	1	100	0	92278554	0	250000
415	78278360	1	100	0	92278555	0	250000
416	78278755	1	100	0	92278631	0	0
417	78278756	1	100	0	92278632	0	0
418	78278765	1	100	0	92278658	0	125000
419	78278766	1	100	0	92278659	0	125000
420	78278818	1	100	0	92278674	0	250000
421	78278819	1	100	0	92278675	0	250000
422	78278867	1	100	0	92278692	0	0
423	78278868	1	100	0	92278693	0	0
424	78278869	1	100	0	92278694	0	0
425	78279408	1	100	0	92278720	0	125000
426	78279409	1	100	0	92278721	0	125000
427	78279410	1	100	0	92278722	0	250000
428	78279411	1	100	0	92278723	0	250000
429	78279539	1	100	0	92278788	0	125000
430	78279540	1	100	0	92278789	0	125000
431	78279541	1	100	0	92278790	0	250000
432	78279542	1	100	0	92278791	0	250000
433	78279767	1	100	0	92278971	0	300000
434	78279768	1	100	0	92278972	0	300000
435	78279769	1	100	0	92278973	0	350000
436	78279770	1	100	0	92278974	0	350000
437	78279771	1	100	0	92278975	0	300000
438	78279772	1	100	0	92278976	0	300000
439	78279773	1	100	0	92278977	0	300000
440	78279774	1	100	0	92278978	0	300000
441	78279775	1	100	0	92278979	0	0
442	78279776	1	100	0	92278980	0	0
443	78280790	1	100	0	92279264	0	350000
444	78280791	1	100	0	92279265	0	350000
445	78280792	1	100	0	92279266	0	350000
446	78280793	1	100	0	92279267	0	350000
447	78280856	1	100	0	92279276	0	450000
448	78280857	1	100	0	92279277	0	450000
449	78281098	1	100	0	92279317	0	300000
450	78281099	1	100	0	92279318	0	300000
451	78281100	1	100	0	92279319	0	300000
452	78281101	1	100	0	92279320	0	300000
453	78281102	1	100	0	92279321	0	300000
454	78281103	1	100	0	92279322	0	300000
455	78281106	1	100	0	92279357	0	300000
456	78281107	1	100	0	92279358	0	300000
457	78281247	1	100	0	92279385	0	350000
458	78281248	1	100	0	92279386	0	350000
459	78281249	1	100	0	92279387	0	350000
460	78281250	1	100	0	92279388	0	350000
461	78281251	1	100	0	92279389	0	450000
462	78281252	1	100	0	92279390	0	450000
463	78281734	1	100	0	92279451	0	1100000
464	78281735	1	100	0	92279452	0	1100000
465	78281736	1	100	0	92279453	0	1650000
466	78281737	1	100	0	92279454	0	1650000
467	78281738	1	100	0	92279455	0	2100000
468	78281739	1	100	0	92279456	0	2100000
473	78283048	1	100	0	92279559	0	1100000
474	78283049	1	100	0	92279560	0	1100000
475	78283050	1	100	0	92279561	0	1650000
476	78283051	1	100	0	92279562	0	1650000
477	78283052	1	100	0	92279563	0	2100000
478	78283053	1	100	0	92279564	0	2100000
479	78283118	1	100	0	92279589	0	0
480	78283119	1	100	0	92279590	0	0
481	78283120	1	100	0	92279591	0	0
482	78283121	1	100	0	92279592	0	0
483	78283122	1	100	0	92279593	0	0
484	78283123	1	100	0	92279594	0	0
485	78283189	1	100	0	92279615	0	0
486	78283190	1	100	0	92279616	0	0
487	78283322	1	100	0	92279635	0	200000
488	78283323	1	100	0	92279636	0	200000
489	78283324	1	100	0	92279637	0	200000
490	78283325	1	100	0	92279638	0	200000
491	78283326	1	100	0	92279639	0	200000
492	78283327	1	100	0	92279640	0	200000
495	78283367	1	100	0	92279650	0	1400000
496	78283368	1	100	0	92279651	0	1400000
497	78283369	1	100	0	92279652	0	1400000
498	78283370	1	100	0	92279653	0	1400000
499	78283371	1	100	0	92279654	0	1400000
500	78283372	1	100	0	92279655	0	1400000
501	78283373	1	100	0	92279656	0	1400000
502	78283374	1	100	0	92279657	0	1400000
503	78283436	1	100	0	92279670	0	0
504	78283437	1	100	0	92279671	0	0
505	78283438	1	100	0	92279672	0	0
506	78283439	1	100	0	92279673	0	0
507	78283440	1	100	0	92279674	0	0
508	78283441	1	100	0	92279675	0	0
509	78283442	1	100	0	92279676	0	0
510	78283443	1	100	0	92279677	0	0
706	78284851	1	50	0	0	0	0
707	78284851	1	50	0	0	1	1
708	78284851	1	50	0	0	2	2
709	78284851	1	50	0	0	3	3
710	78284851	1	50	0	0	4	4
711	78284851	1	50	0	0	5	5
712	78284851	1	50	0	0	6	6
713	78284851	1	50	0	0	7	7
714	78284851	1	50	0	0	8	8
715	78284851	1	50	0	0	9	9
716	78284851	1	50	0	0	10	1
717	78284851	1	50	0	0	11	11
718	78284851	1	50	0	0	12	12
719	78284851	1	50	0	0	13	13
720	78284851	1	50	0	0	14	14
721	78284851	1	50	0	0	15	15
722	78284851	51	100	0	0	0	10000
723	78284851	51	100	0	0	1	20000
724	78284851	51	100	0	0	2	30000
725	78284851	51	100	0	0	3	40000
726	78284851	51	100	0	0	4	50000
727	78284851	51	100	0	0	5	60000
728	78284851	51	100	0	0	6	70000
729	78284851	51	100	0	0	7	80000
730	78284851	51	100	0	0	8	90000
731	78284851	51	100	0	0	9	100000
732	78284851	51	100	0	0	10	110000
733	78284851	51	100	0	0	11	120000
734	78284851	51	100	0	0	12	130000
735	78284851	51	100	0	0	13	140000
736	78284851	51	100	0	0	14	150000
737	78284851	51	100	0	0	15	160000
738	78284852	1	100	1	0	0	0
739	78284852	1	100	1	0	1	1
740	78284852	1	100	1	0	2	2
741	78284852	1	100	1	0	3	3
742	78284852	1	100	1	0	4	4
743	78284852	1	100	1	0	5	5
744	78284852	1	100	1	0	6	6
745	78284852	1	100	1	0	7	7
746	78284852	1	100	1	0	8	8
747	78284852	1	100	1	0	9	9
748	78284852	1	100	1	0	10	10
749	78284852	1	100	1	0	11	11
750	78284852	1	100	1	0	12	12
751	78284852	1	100	1	0	13	13
752	78284852	1	100	1	0	14	14
753	78284852	1	100	1	0	15	15
754	78284852	1	40	7	0	0	111
755	78284852	1	40	7	0	1	222
756	78284852	1	40	7	0	2	333
757	78284852	1	40	7	0	3	444
758	78284852	1	40	7	0	4	555
759	78284852	1	40	7	0	5	666
760	78284852	1	40	7	0	6	777
761	78284852	1	40	7	0	7	888
762	78284852	1	40	7	0	8	999
763	78284852	1	40	7	0	9	1010
764	78284852	1	40	7	0	10	1111
765	78284852	1	40	7	0	11	1212
766	78284852	1	40	7	0	12	1313
767	78284852	1	40	7	0	13	1414
768	78284852	1	40	7	0	14	1515
769	78284852	1	40	7	0	15	1616
227	78274153	1	100	1	965302101	0	0
228	78274153	1	100	2	965302102	0	0
229	78274153	1	100	3	965302103	0	0
230	78274153	1	100	4	965302104	0	0
231	78274153	1	100	5	965302105	0	0
232	78274153	1	100	6	226493413	0	0
233	78274153	1	100	7	226494389	0	0
234	78274153	1	100	8	226495391	0	0
235	78274153	1	100	9	226496285	0	0
237	78277150	1	100	1	965306101	0	0
238	78277150	1	100	2	965306102	0	0
239	78277150	1	100	3	965306103	0	0
240	78277150	1	100	4	965306104	0	0
241	78277150	1	100	5	965306105	0	0
242	78277150	1	100	6	226493427	0	0
243	78277150	1	100	7	226494403	0	0
244	78277150	1	100	8	226495405	0	0
245	78277150	1	100	9	226496287	0	0
247	78277151	1	100	1	965308101	0	0
248	78277151	1	100	2	965308102	0	0
249	78277151	1	100	3	965308103	0	0
250	78277151	1	100	4	965308104	0	0
251	78277151	1	100	5	965308105	0	0
252	78277151	1	100	6	226493434	0	0
253	78277151	1	100	7	226494410	0	0
254	78277151	1	100	8	226495412	0	0
255	78277151	1	100	9	226496288	0	0
257	78277152	1	100	1	226493060	0	0
258	78277152	1	100	2	226493058	0	0
259	78277152	1	100	3	226493057	0	0
260	78277152	1	100	4	226493061	0	0
261	78277152	1	100	5	226493059	0	0
262	78277152	1	100	6	226493441	0	0
263	78277152	1	100	7	226494417	0	0
264	78277152	1	100	8	226495419	0	0
265	78277152	1	100	9	226496289	0	0
267	78277153	1	100	1	226494730	0	0
268	78277153	1	100	2	226494731	0	0
269	78277153	1	100	3	226494733	0	0
270	78277153	1	100	4	226494732	0	0
271	78277153	1	100	5	226494738	0	0
272	78277153	1	100	6	226494736	0	0
273	78277153	1	100	7	226494729	0	0
274	78277153	1	100	8	226495426	0	0
275	78277153	1	100	9	226496290	0	0
277	78274238	1	100	0	226493511	0	0
278	78277154	1	100	0	226493510	0	0
279	78277155	1	100	0	226493508	0	0
280	78277156	1	100	0	226493508	0	0
281	78277157	1	100	0	226493856	0	0
