ROWID	_Name|TEXT	_QuestType|INTEGER	_QuestCode|INTEGER	_QuestLv|INTEGER	_QuestTalk|TEXT	_QuestScript|TEXT	_QuestImageTitle|INTEGER	_QSortIndex|INTEGER	_QuestRepeatable|INTEGER	_IsEvent|INTEGER	_QuestMarkHide|BOOLEAN	_QuestHideLv|INTEGER	_Map|INTEGER	_LevelCapReward|INTEGER	_guide|BOOLEAN	_EmergenceSet|BOOLEAN	_DailyPartyMapIndex|INTEGER	_DailyPartyMaplevel|INTEGER	_GuildQuestType|INTEGER	_Authority|INTEGER	_OpenDate|TEXT	_OpenTime|TEXT
4869	전투 수련장 입문 (마키나)	4	1	90	sq_guide_4869_battle_training_ma.xml	sq_guide_4869_battle_training_ma.lua	13769	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4870	진화하는 악몽의 공간	1	1	93	sq_quide_4870_evolution_nightmare.xml	sq_quide_4870_evolution_nightmare.lua	13769	0	0	0	false	94	11	0	false	false	0	0	0	0	0	0
4871	악몽에 휩쓸린 자	6	1	50	sq_changejob_4871_swept_nightmare.xml	sq_changejob_4871_swept_nightmare.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4872	정화하는 자와의 조우	6	1	50	sq_changejob_4872_encounter_purify.xml	sq_changejob_4872_encounter_purify.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4873	여인의 정체	6	1	50	sq_changejob_4873_woman_identity.xml	sq_changejob_4873_woman_identity.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4874	자유로운 힘	6	1	50	sq_changejob_4874_unconstrained_power.xml	sq_changejob_4874_unconstrained_power.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4875	[네스트] 그들의 연구는 끝나지 않는다	1	1	95	sqc19_4875_their_work_does_not_end.xml	sqc19_4875_their_work_does_not_end.lua	44903	0	0	0	true	96	175	0	false	false	0	0	0	0	0	0
4876	대장님 우리 대장님	1	1	93	sqc20_4876_captain_oh_captain.xml	sqc20_4876_captain_oh_captain.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4877	경의를 표하다	1	1	93	sqc20_4877_respect.xml	sqc20_4877_respect.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4878	돕고 싶어요	1	1	93	sqc20_4878_want_help.xml	sqc20_4878_want_help.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4879	그녀의 야망	1	1	93	sqc20_4879_her_ambition.xml	sqc20_4879_her_ambition.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4880	아가씨의 홍보 활동	1	1	93	sqc20_4880_promote_lady.xml	sqc20_4880_promote_lady.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4881	꿈과 희망의 아이돌!	1	1	93	sqc20_4881_dream_hope_idol.xml	sqc20_4881_dream_hope_idol.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4882	그녀를 찾아주세요 I	1	1	93	sqc20_4882_find_her_plz1.xml	sqc20_4882_find_her_plz1.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4883	그녀를 찾아주세요 II	1	1	93	sqc20_4883_find_her_plz2.xml	sqc20_4883_find_her_plz2.lua	44903	0	0	0	true	93	175	1	false	false	0	0	0	0	0	0
4884	[네스트] 라다메스의 과거 잔재	1	1	95	sqc20_4884_granom_radames_past.xml	sqc20_4884_granom_radames_past.lua	44903	0	0	0	true	96	175	0	false	false	0	0	0	0	0	0
4885	완전한 어둠의 존재	6	1	50	sq_changejob_4885_perfect_dark.xml	sq_changejob_4885_perfect_dark.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4886	빛의 맹약자	6	1	50	sq_changejob_4886_light_contractors.xml	sq_changejob_4886_light_contractors.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4887	죽음의 교향곡	6	1	50	sq_changejob_4887_death_symphony.xml	sq_changejob_4887_death_symphony.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4888	어둠의 계약	6	1	50	sq_changejob_4888_contract_of_dark.xml	sq_changejob_4888_contract_of_dark.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4889	[네스트] 심해와 저주의 삼중주	1	1	95	sqc20_4889_trio_of_deepsea_and_cursed.xml	sqc20_4889_trio_of_deepsea_and_cursed.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4890	[네스트] 폭군의 궁전으로 I	1	1	95	sqc20_4890_to_tyrant_palace1.xml	sqc20_4890_to_tyrant_palace1.lua	13744	0	0	0	true	93	11	0	false	false	0	0	0	0	0	0
4891	[네스트] 폭군의 궁전으로 II	1	1	95	sqc20_4891_to_tyrant_palace2.xml	sqc20_4891_to_tyrant_palace2.lua	13744	0	0	0	true	93	11	0	false	false	0	0	0	0	0	0
4892	[네스트] 폭군의 궁전으로 III	1	1	95	sqc20_4892_to_tyrant_palace3.xml	sqc20_4892_to_tyrant_palace3.lua	13744	0	0	0	true	93	11	0	false	false	0	0	0	0	0	0
4893	탐욕을 열망으로 바꾸어	4	1	93	sqc20_4893_greed_become_wish.xml	sqc20_4893_greed_become_wish.lua	13744	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4894	하얀 엘프와 만났습니다	6	1	50	sq_changejob_4894_white_elf.xml	sq_changejob_4894_white_elf.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4895	자매들을 만났습니다. 그런데...	6	1	50	sq_changejob_4895_find_sis_but.xml	sq_changejob_4895_find_sis_but.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4896	진실과 마주하고 말았습니다	6	1	50	sq_changejob_4896_face_truth.xml	sq_changejob_4896_face_truth.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4897	이제 앞으로 나아가야 합니다	6	1	50	sq_changejob_4897_walk_on.xml	sq_changejob_4897_walk_on.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4898	기묘한 현상 	1	1	95	sqc21_4898_slayer1.xml	sqc21_4898_slayer1.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4899	슬레이어 기운이 서린 파편 	1	1	95	sqc21_4899_slayer2.xml	sqc21_4899_slayer2.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4900	실체화 된 악몽	1	1	95	sqc21_4900_slayer3.xml	sqc21_4900_slayer3.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4901	슬레이어 모드에 들어가는 조건 	1	1	95	sqc21_4901_slayer4.xml	sqc21_4901_slayer4.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4902	슬레이어 기운이 깃든 장비	1	1	95	sqc21_4902_slayer5.xml	sqc21_4902_slayer5.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4903	카이론 섬의 주인	1	1	94	sqc21_4903_owner_of_kairon_island.xml	sqc21_4903_owner_of_kairon_island.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4904	여신의 대행자들	1	1	94	sqc21_4904_agency_of_goddess.xml	sqc21_4904_agency_of_goddess.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4905	세계의 지배자들	1	1	94	sqc21_4905_ruler_of_the_world.xml	sqc21_4905_ruler_of_the_world.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4906	또 다른 반여신파	1	1	93	sqc21_4906_another_anti_goddess.xml	sqc21_4906_another_anti_goddess.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4907	지하의 왕국	1	1	93	sqc21_4907_underground_kingdom.xml	sqc21_4907_underground_kingdom.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4908	왕국으로 향하는 길	1	1	93	sqc21_4908_the_road_to_the_kingdom.xml	sqc21_4908_the_road_to_the_kingdom.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4909	차일드가 되는 약 I	1	1	94	sqc21_4909_medicine_to_be_the_child.xml	sqc21_4909_medicine_to_be_the_child.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4910	차일드가 되는 약 II	1	1	94	sqc21_4910_medicine_to_be_the_child.xml	sqc21_4910_medicine_to_be_the_child.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4911	메르카의 위대한 함대	1	1	93	sqc21_4911_armada_of_merca.xml	sqc21_4911_armada_of_merca.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4912	메르카의 위대한 전함	1	1	93	sqc21_4912_battleship_of_merca.xml	sqc21_4912_battleship_of_merca.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4913	유물의 흔적	1	1	93	sqc21_4913_traces_of_artifacts.xml	sqc21_4913_traces_of_artifacts.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4914	만날 수 없는 사람 	1	1	93	sqc21_4914_person_who_cannot_meet.xml	sqc21_4914_person_who_cannot_meet.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4915	알수 없는 관계 	1	1	94	sqc21_4915_unknown_relationship.xml	sqc21_4915_unknown_relationship.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4916	헛소문을 퍼트리자	1	1	94	sqc21_4916_putting_rumor.xml	sqc21_4916_putting_rumor.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4917	그리고리의 두번째 사랑	1	1	94	sqc21_4917_second_love.xml	sqc21_4917_second_love.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4918	전설의 요리 	1	1	94	sqc21_4918_regend_cook.xml	sqc21_4918_regend_cook.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4919	차일드여도 사랑은 할 수 있어!	1	1	94	sqc21_4919_child_love.xml	sqc21_4919_child_love.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4920	알파카와의 이상한 조우 	1	1	93	sqc21_4920_strange_meet_alpaca.xml	sqc21_4920_strange_meet_alpaca.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4921	메르카의 특산품 	1	1	93	sqc21_4921_products_of_merca.xml	sqc21_4921_products_of_merca.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4922	알파카는 자유롭고 싶어!	1	1	93	sqc21_4922_alpaca_freedom.xml	sqc21_4922_alpaca_freedom.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4923	그 꽃의 꽃말은	1	1	93	sqc21_4923_word_of_flower.xml	sqc21_4923_word_of_flower.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4924	칵퉤꽃의 꽃말은	1	1	93	sqc21_4924_word_of_kacktue.xml	sqc21_4924_word_of_kacktue.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4925	그 꽃의 이름은	1	1	93	sqc21_4925_name_of_flower.xml	sqc21_4925_name_of_flower.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4926	선착장의 소녀	1	1	93	sqc21_4926_girl_on_harbor.xml	sqc21_4926_girl_on_harbor.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4927	흔적을 찾아	1	1	93	sqc21_4927_find_trace.xml	sqc21_4927_find_trace.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4928	작은 비극	1	1	93	sqc21_4928_little_tregedy.xml	sqc21_4928_little_tregedy.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4929	덜렁거리는 차원여행자	1	1	94	sqc21_4929_bustling_traveler.xml	sqc21_4929_bustling_traveler.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4930	호기심 많은 차원여행자	1	1	94	sqc21_4930_curious_traveler.xml	sqc21_4930_curious_traveler.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4931	비밀의 정원의 비밀 I	1	1	94	sqc21_4931_scecret_garden1.xml	sqc21_4931_scecret_garden1.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4932	비밀의 정원의 비밀 II	1	1	94	sqc21_4932_scecret_garden2.xml	sqc21_4932_scecret_garden2.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4933	비밀의 정원의 비밀 III	1	1	94	sqc21_4933_scecret_garden3.xml	sqc21_4933_scecret_garden3.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4934	카이론 섬에 오세요	1	1	93	sqc21_4934_kairon_beach_01.xml	sqc21_4934_kairon_beach_01.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4935	푸른칼날잎사귀 칵퉤꽃	1	1	93	sqc21_4935_kairon_beach_02.xml	sqc21_4935_kairon_beach_02.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4936	어부로 산다는 것	1	1	93	sqc21_4936_kairon_beach_03.xml	sqc21_4936_kairon_beach_03.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4937	휴양지의 꿈	1	1	94	sqc21_4937_kairon_beach_04.xml	sqc21_4937_kairon_beach_04.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4938	해변의 프렌즈	1	1	94	sqc21_4938_kairon_beach_05.xml	sqc21_4938_kairon_beach_05.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4939	카이론 챌린지 : 카이론 해변	1	1	94	sqc21_4939_kairon_beach_06.xml	sqc21_4939_kairon_beach_06.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4940	시작과 끝	1	1	93	sqc21_4940_abandoned_marina_01.xml	sqc21_4940_abandoned_marina_01.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4941	언덕 무지갯빛 달색 칵퉤꽃	1	1	93	sqc21_4941_abandoned_marina_02.xml	sqc21_4941_abandoned_marina_02.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4942	광고	1	1	93	sqc21_4942_abandoned_marina_03.xml	sqc21_4942_abandoned_marina_03.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4943	니가 뭔데	1	1	94	sqc21_4943_abandoned_marina_04.xml	sqc21_4943_abandoned_marina_04.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4944	애들은 귀찮다	1	1	94	sqc21_4944_abandoned_marina_05.xml	sqc21_4944_abandoned_marina_05.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4945	카이론 챌린지 : 버려진 선착장	1	1	94	sqc21_4945_abandoned_marina_06.xml	sqc21_4945_abandoned_marina_06.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4946	섬의 식생	1	1	93	sqc21_4946_phantom_forest_01.xml	sqc21_4946_phantom_forest_01.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4947	유적지의 모순	1	1	93	sqc21_4947_phantom_forest_02.xml	sqc21_4947_phantom_forest_02.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4948	스토커 퇴치	1	1	93	sqc21_4948_phantom_forest_03.xml	sqc21_4948_phantom_forest_03.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4949	소서러가 되고 싶어	1	1	94	sqc21_4949_phantom_forest_04.xml	sqc21_4949_phantom_forest_04.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4950	데스티니 고블	1	1	94	sqc21_4950_phantom_forest_05.xml	sqc21_4950_phantom_forest_05.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4951	카이론 챌린지 : 환영의 숲 중심부	1	1	94	sqc21_4951_phantom_forest_06.xml	sqc21_4951_phantom_forest_06.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4952	정보 수집	1	1	93	sqc21_4952_past_city_01.xml	sqc21_4952_past_city_01.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4953	희망이 없는 땅	1	1	93	sqc21_4953_past_city_02.xml	sqc21_4953_past_city_02.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4954	이런 마을 싫어	1	1	93	sqc21_4954_past_city_03.xml	sqc21_4954_past_city_03.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4955	카이론 시가전	1	1	94	sqc21_4955_past_city_04.xml	sqc21_4955_past_city_04.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4956	차일드의 의미	1	1	94	sqc21_4956_past_city_05.xml	sqc21_4956_past_city_05.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4957	카이론 챌린지 : 카이론 과거 시가지	1	1	94	sqc21_4957_past_city_06.xml	sqc21_4957_past_city_06.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4958	구인 광고	1	1	93	sqc21_4958_submarine_cave_01.xml	sqc21_4958_submarine_cave_01.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4959	예행 연습	1	1	93	sqc21_4959_submarine_cave_02.xml	sqc21_4959_submarine_cave_02.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4960	차일드는 애가 아니다	1	1	93	sqc21_4960_submarine_cave_03.xml	sqc21_4960_submarine_cave_03.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4961	동굴 치킨	1	1	94	sqc21_4961_submarine_cave_04.xml	sqc21_4961_submarine_cave_04.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4962	수색 요청	1	1	94	sqc21_4962_submarine_cave_05.xml	sqc21_4962_submarine_cave_05.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4963	카이론 챌린지 : 비밀의 해저 동굴	1	1	94	sqc21_4963_submarine_cave_06.xml	sqc21_4963_submarine_cave_06.lua	38386	0	0	0	true	96	11	1	false	false	0	0	0	0	0	0
4964	폭염의 한가운데	1	1	95	sqc21_4964_center_of_flame.xml	sqc21_4964_center_of_flame.lua	38386	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4965	한계를 시험하는 자들	1	1	95	sqc21_4965_limit_task.xml	sqc21_4965_limit_task.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4966	흔들리는 마음	6	1	50	sq_changejob_4966_tremble_heart.xml	sq_changejob_4966_tremble_heart.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4967	의문	6	1	50	sq_changejob_4967_doubt.xml	sq_changejob_4967_doubt.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4968	잊혀진 예언	6	1	50	sq_changejob_4968_forgotten_foretell.xml	sq_changejob_4968_forgotten_foretell.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4969	깨달음	6	1	50	sq_changejob_4969_knowing.xml	sq_changejob_4969_knowing.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4970	영원한 악몽의 심연으로	1	1	95	sqc21_4970_eternal_nightmare.xml	sqc21_4970_eternal_nightmare.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4971	[네스트] 타락한 수호자의 비가	1	1	95	sqc21_4971_lament_guardian.xml	sqc21_4971_lament_guardian.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4972	힛 더 골든고블	1	1	95	sqc21_4972_golden_goblin.xml	sqc21_4972_golden_goblin.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4973	뱀파이어 메이커: 박쥐 소녀의 꿈	1	1	90	sqc21_4973_bat_dream.xml	sqc21_4973_bat_dream.lua	13744	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4974	아가씨의 성향은	1	1	90	sqc21_4974_bat_lady.xml	sqc21_4974_bat_lady.lua	13744	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4975	작별, 드라큘리아	1	1	90	sqc21_4975_bat_bye.xml	sqc21_4975_bat_bye.lua	13744	0	1	0	false	0	11	0	false	false	0	0	0	0	0	0
4976	운명의 하모니	6	1	50	sq_changejob_4976_harmony.xml	sq_changejob_4976_harmony.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4977	경계의 성자	6	1	50	sq_changejob_4977_boundary.xml	sq_changejob_4977_boundary.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4978	그날의 어둠 속으로	6	1	50	sq_changejob_4978_theday.xml	sq_changejob_4978_theday.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4979	소년의 의지	6	1	50	sq_changejob_4979_will.xml	sq_changejob_4979_will.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4980	모두의 연회장(2인) 가이드	1	1	93	sqc21_4980_new_banquet.xml	sqc21_4980_new_banquet.lua	13769	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4981	암운의 미스트 네스트	1	1	95	sqc21_4981_mist_nest_re.xml	sqc21_4981_mist_nest_re.lua	13769	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4982	흔들리는 결계	1	1	95	sqc22_4982_shaking_boundary.xml	sqc22_4982_shaking_boundary.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4983	잊혀진 지도	1	1	95	sqc22_4983_forgotten_map.xml	sqc22_4983_forgotten_map.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4984	차일드 고블린	1	1	95	sqc22_4984_child_goblegoble1.xml	sqc22_4984_child_goblegoble1.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4985	그리고리의 친구	1	1	95	sqc22_4985_child_goblegoble2.xml	sqc22_4985_child_goblegoble2.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4986	풍문으로 들었소	1	1	95	sqc22_4986_tip_the_scale1.xml	sqc22_4986_tip_the_scale1.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4987	기울지 않는 저울	1	1	95	sqc22_4987_tip_the_scale2.xml	sqc22_4987_tip_the_scale2.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4988	여왕님의 사탕	1	1	95	sqc22_4988_candies_of_queen.xml	sqc22_4988_candies_of_queen.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4989	남쪽에서 부는 바람	1	1	95	sqc22_4989_wind_from_south.xml	sqc22_4989_wind_from_south.lua	38386	0	0	0	true	96	54	1	false	false	0	0	0	0	0	0
4990	미라클! 젤리젤리	1	1	95	sqc21_4990_miracle_jelly.xml	sqc21_4990_miracle_jelly.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4991	[네스트] Time Attack! 잔상 속의 드래곤	1	1	95	sqc22_4991_afteriamage.xml	sqc22_4991_afteriamage.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4992	[네스트] 잠들지 않는 마수	1	1	95	sqc22_4992_dog.xml	sqc22_4992_dog.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
4993	크리스탈 포인트, 그 영롱함에 대하여	1	1	8	sq_guide_4993_crystal_01.xml	sq_guide_4993_crystal_01.lua	13769	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
4994	크리스탈 포인트, 그 찬란함에 대하여	1	1	24	sq_guide_4994_crystal_02.xml	sq_guide_4994_crystal_02.lua	13769	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
4995	끝나지 않은 악몽	6	1	50	sq_changejob_4995_nightmare.xml	sq_changejob_4995_nightmare.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4996	진실 너머의 그림자	6	1	50	sq_changejob_4996_shadow.xml	sq_changejob_4996_shadow.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4997	춤추는 작은 빛	6	1	50	sq_changejob_4997_smalllight.xml	sq_changejob_4997_smalllight.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4998	재앙 혹은 희망	6	1	50	sq_changejob_4998_disaster.xml	sq_changejob_4998_disaster.lua	13769	0	0	0	false	0	11	0	true	false	0	0	0	0	0	0
4999	[네스트] 캡틴 드루크의 보물섬	1	1	95	sqc22_4999_treasure_island.xml	sqc22_4999_treasure_island.lua	13744	0	0	0	true	96	11	0	false	false	0	0	0	0	0	0
5001	우리 모두 친해져요	4	1	9	nq25_5001_lets_be_a_friend.xml	nq25_5001_lets_be_a_friend.lua	13769	0	0	0	true	16	15036	0	false	false	0	0	0	0	0	0
5002	[대화] 좋아하는 날씨에 대해서	1	1	1	nq25_5002_ilyn_talk.xml	nq25_5002_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5003	[대화] 좋아하는 장소에 대해서	1	1	1	nq25_5003_ilyn_talk.xml	nq25_5003_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5004	[대화] 좋아하는 색에 대해서	1	1	1	nq25_5004_ilyn_talk.xml	nq25_5004_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5005	[대화] 취미에 대해서	1	1	1	nq25_5005_ilyn_talk.xml	nq25_5005_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5006	[대화] 자신의 일에 대해서	1	1	1	nq25_5006_ilyn_talk.xml	nq25_5006_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5007	[대화] 최근의 관심사에 대해서	1	1	1	nq25_5007_ilyn_talk.xml	nq25_5007_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5008	[대화] {user_nick}에 대해서	1	1	1	nq25_5008_ilyn_talk.xml	nq25_5008_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5009	[대화] 최근의 고민거리에 대해서	1	1	1	nq25_5009_ilyn_talk.xml	nq25_5009_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5010	[대화] 좋아하는 사람에 대해서	1	1	1	nq25_5010_ilyn_talk.xml	nq25_5010_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5011	[대화] 앞으로의 계획에 대해서	1	1	1	nq25_5011_ilyn_talk.xml	nq25_5011_ilyn_talk.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5012	아이린의 선물 I	1	1	1	nq25_5012_ilyn_30_reward.xml	nq25_5012_ilyn_30_reward.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5013	아이린의 선물 II	1	1	1	nq25_5013_ilyn_60_reward.xml	nq25_5013_ilyn_60_reward.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5014	뜻밖의 선물	1	1	1	nq25_5014_ilyn_90_reward.xml	nq25_5014_ilyn_90_reward.lua	13769	0	0	0	true	1	15036	0	false	false	0	0	0	0	0	0
5094	떠도는 아이들 Ⅰ	1	1	28	nq25_5094_abandoned_infant1.xml	nq25_5094_abandoned_infant1.lua	13769	0	0	0	true	32	12	0	false	false	0	0	0	0	0	0
5095	떠도는 아이들 Ⅱ	1	1	28	nq25_5095_abandoned_infant2.xml	nq25_5095_abandoned_infant2.lua	13769	0	0	0	true	32	12	0	false	false	0	0	0	0	0	0
