ROWID	_ClearTableID|INTEGER	_FromLevel|INTEGER	_ToLevel|INTEGER	_FromRound|INTEGER	_ToRound|INTEGER	_ClearRewardExp|INTEGER	_ShowBoxNum|INTEGER	_SelectBoxNum|INTEGER	_BronzeTreasureBoxRatioDL|FLOAT	_SilverTreasureBoxRatioDL|FLOAT	_GoldTreasureBoxRatioDL|FLOAT	_PlatinumTreasureBoxRatioDL|FLOAT	_BronzeItemTableID|INTEGER	_SilverItemTableID|INTEGER	_GoldItemTableID|INTEGER	_PlatinumItemTableID|INTEGER	_ReturnWorldID|INTEGER	_ReturnWorldStartPos|INTEGER	_RewardGP|INTEGER
100871	30002	57	57	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100872	30002	58	58	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100873	30002	59	59	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100874	30002	60	60	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100875	30002	61	61	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100876	30002	62	62	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100877	30002	63	63	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100878	30002	64	64	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100879	30002	65	65	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100880	30002	66	66	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100881	30002	67	67	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100882	30002	68	68	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100883	30002	69	69	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100884	30002	70	70	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100885	30002	71	71	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100886	30002	72	72	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100887	30002	73	73	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100888	30002	74	74	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100889	30002	75	75	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100890	30002	76	76	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100891	30002	77	77	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100892	30002	78	78	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100893	30002	79	79	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100894	30002	80	80	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100895	30002	51	51	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100896	30002	51	51	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100897	30002	51	51	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100898	30002	51	51	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100899	30002	51	51	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100900	30002	51	51	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100901	30002	51	51	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100902	30002	51	51	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100903	30002	51	51	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100904	30002	51	51	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100905	30002	51	51	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100906	30002	51	51	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100907	30002	51	51	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100908	30002	51	51	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100909	30002	51	51	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100910	30002	51	51	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100911	30002	51	51	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100912	30002	51	51	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100913	30002	51	51	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100914	30002	51	51	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100915	30002	51	51	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100916	30002	51	51	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100917	30002	51	51	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100918	30002	52	52	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100919	30002	52	52	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100920	30002	52	52	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100921	30002	52	52	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100922	30002	52	52	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100923	30002	52	52	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100924	30002	52	52	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100925	30002	52	52	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100926	30002	52	52	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100927	30002	52	52	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100928	30002	52	52	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100929	30002	52	52	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100930	30002	52	52	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100931	30002	52	52	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100932	30002	52	52	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100933	30002	52	52	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100934	30002	52	52	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100935	30002	52	52	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100936	30002	52	52	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100937	30002	52	52	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100938	30002	52	52	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100939	30002	52	52	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100940	30002	52	52	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100941	30002	53	53	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100942	30002	53	53	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100943	30002	53	53	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100944	30002	53	53	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100945	30002	53	53	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100946	30002	53	53	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100947	30002	53	53	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100948	30002	53	53	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100949	30002	53	53	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100950	30002	53	53	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100951	30002	53	53	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100952	30002	53	53	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100953	30002	53	53	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100954	30002	53	53	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100955	30002	53	53	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100956	30002	53	53	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100957	30002	53	53	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100958	30002	53	53	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100959	30002	53	53	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100960	30002	53	53	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100961	30002	53	53	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100962	30002	53	53	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100963	30002	53	53	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100964	30002	54	54	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100965	30002	54	54	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100966	30002	54	54	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100967	30002	54	54	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100968	30002	54	54	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100969	30002	54	54	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100970	30002	54	54	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100971	30002	54	54	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100972	30002	54	54	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100973	30002	54	54	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100974	30002	54	54	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100975	30002	54	54	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100976	30002	54	54	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100977	30002	54	54	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100978	30002	54	54	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100979	30002	54	54	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100980	30002	54	54	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100981	30002	54	54	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100982	30002	54	54	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100983	30002	54	54	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100984	30002	54	54	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100985	30002	54	54	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100986	30002	54	54	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100987	30002	55	55	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100988	30002	55	55	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100989	30002	55	55	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100990	30002	55	55	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100991	30002	55	55	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100992	30002	55	55	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100993	30002	55	55	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100994	30002	55	55	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100995	30002	55	55	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100996	30002	55	55	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100997	30002	55	55	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100998	30002	55	55	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100999	30002	55	55	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101000	30002	55	55	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101001	30002	55	55	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101002	30002	55	55	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101003	30002	55	55	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101004	30002	55	55	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101005	30002	55	55	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101006	30002	55	55	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101007	30002	55	55	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101008	30002	55	55	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101009	30002	55	55	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101010	30002	56	56	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101011	30002	56	56	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101012	30002	56	56	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101013	30002	56	56	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101014	30002	56	56	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101015	30002	56	56	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101016	30002	56	56	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101017	30002	56	56	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101018	30002	56	56	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101019	30002	56	56	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101020	30002	56	56	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101021	30002	56	56	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101022	30002	56	56	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101023	30002	56	56	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101024	30002	56	56	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101025	30002	56	56	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101026	30002	56	56	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101027	30002	56	56	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101028	30002	56	56	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101029	30002	56	56	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101030	30002	56	56	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101031	30002	56	56	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101032	30002	56	56	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101033	30002	57	57	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101034	30002	57	57	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101035	30002	57	57	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101036	30002	57	57	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101037	30002	57	57	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101038	30002	57	57	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101039	30002	57	57	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101040	30002	57	57	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101041	30002	57	57	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101042	30002	57	57	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101043	30002	57	57	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101044	30002	57	57	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101045	30002	57	57	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101046	30002	57	57	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101047	30002	57	57	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101048	30002	57	57	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101049	30002	57	57	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101050	30002	57	57	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101051	30002	57	57	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101052	30002	57	57	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101053	30002	57	57	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101054	30002	57	57	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101055	30002	57	57	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101056	30002	58	58	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101057	30002	58	58	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101058	30002	58	58	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101059	30002	58	58	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101060	30002	58	58	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101061	30002	58	58	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101062	30002	58	58	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101063	30002	58	58	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101064	30002	58	58	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101065	30002	58	58	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101066	30002	58	58	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101067	30002	58	58	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101068	30002	58	58	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101069	30002	58	58	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101070	30002	58	58	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101071	30002	58	58	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101072	30002	58	58	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101073	30002	58	58	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101074	30002	58	58	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101075	30002	58	58	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101076	30002	58	58	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101077	30002	58	58	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101078	30002	58	58	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101079	30002	59	59	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101080	30002	59	59	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101081	30002	59	59	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101082	30002	59	59	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101083	30002	59	59	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101084	30002	59	59	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101085	30002	59	59	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101086	30002	59	59	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101087	30002	59	59	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101088	30002	59	59	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101089	30002	59	59	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101090	30002	59	59	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101091	30002	59	59	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101092	30002	59	59	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101093	30002	59	59	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101094	30002	59	59	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101095	30002	59	59	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101096	30002	59	59	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101097	30002	59	59	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101098	30002	59	59	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101099	30002	59	59	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101100	30002	59	59	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101101	30002	59	59	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101102	30002	60	60	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101103	30002	60	60	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101104	30002	60	60	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101105	30002	60	60	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101106	30002	60	60	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101107	30002	60	60	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101108	30002	60	60	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101109	30002	60	60	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101110	30002	60	60	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101111	30002	60	60	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101112	30002	60	60	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101113	30002	60	60	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101114	30002	60	60	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101115	30002	60	60	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101116	30002	60	60	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101117	30002	60	60	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101118	30002	60	60	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101119	30002	60	60	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101120	30002	60	60	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101121	30002	60	60	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101122	30002	60	60	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101123	30002	60	60	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101124	30002	60	60	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101125	30002	61	61	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101126	30002	61	61	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101127	30002	61	61	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101128	30002	61	61	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101129	30002	61	61	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101130	30002	61	61	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101131	30002	61	61	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
101132	30002	61	61	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
