ROWID	_LvlMin|INTEGER	_LvlMax|INTEGER	_AbyssLvlMin|INTEGER	_AbyssLvlMax|INTEGER	_AbyssQuestID|INTEGER	_PartyOneNumMin|INTEGER	_PartyOneNumMax|INTEGER	_MaxUsableCoin|INTEGER	_CanEasyLevel|INTEGER	_CanNormalLevel|INTEGER	_CanHardLevel|INTEGER	_CanVeryHardLevel|INTEGER	_CanNightmareLevel|INTEGER	_HardOpenRank|INTEGER	_VeryHardOpenRank|INTEGER	_RecommendEasyLevel|INTEGER	_RecommendNormalLevel|INTEGER	_RecommendHardLevel|INTEGER	_RecommendVeryHardLevel|INTEGER	_RecommendNightmareLevel|INTEGER	_RecommendEasyPartyCount|INTEGER	_RecommendNormalPartyCount|INTEGER	_RecommendHardPartyCount|INTEGER	_RecommendVeryHardPartyCount|INTEGER	_RecommendNightmarePartyCount|INTEGER	_NeedItemID|INTEGER	_NeedItemCount|INTEGER	_JewelIndex1|INTEGER	_JewelIndex2|INTEGER	_JewelIndex3|INTEGER	_JewelIndex4|INTEGER	_JewelIndex5|INTEGER	_JewelIndex6|INTEGER	_JewelIndex7|INTEGER	_JewelIndex8|INTEGER	_JewelIndex9|INTEGER	_JewelIndex10|INTEGER	_Vehicle|BOOLEAN	_NeedMission|INTEGER	_ShareCountMap|INTEGER	_ListSort|INTEGER	_StageOutDurability|BOOLEAN	_StageDieDurability|BOOLEAN	_Weight_Easy|INTEGER	_Weight_Normal|INTEGER	_Weight_Hard|INTEGER	_Weight_VeryHard|INTEGER	_Weight_Nightmare|INTEGER	_HellMapID|INTEGER	_SlayerMapID|INTEGER	_NeedIgnoreItemID|INTEGER	_NeedIgnoreItemCount|INTEGER	_ClearMissionID|INTEGER	_Emergenceprobability|INTEGER	_EmergenceCount|INTEGER	_MaxSpecialCoin|INTEGER	_NestLevelUi|BOOLEAN	_CanChaosLevel|INTEGER	_CanHellLevel|INTEGER	_ChaosOpenRank|INTEGER	_HellOpenRank|INTEGER	_RecommendChaosLevel|INTEGER	_RecommendHellLevel|INTEGER	_RecommendChaosPartyCount|INTEGER	_RecommendHellPartyCount|INTEGER	_Weight_Chaos|INTEGER	_Weight_Hell|INTEGER	_Mercenary|BOOLEAN	_UseCoin|BOOLEAN	_StageGradeToolTip|INTEGER	_HeroExp_Easy|INTEGER	_HeroExp_Normal|INTEGER	_HeroExp_Hard|INTEGER	_HeroExp_VeryHard|INTEGER	_HeroExp_Nightmare|INTEGER	_HeroExp_Chaos|INTEGER	_HeroExp_Hell|INTEGER	_DPSLogSave|BOOLEAN	_EnterType|INTEGER	_EnteredNumMark|BOOLEAN	_PartyRebirth|BOOLEAN	_Max_Fatigue|BOOLEAN	_PartyNeedIgnoreItemID|INTEGER	_PartyNeedIgnoreItemOnly|BOOLEAN	_FTGBoostType|INTEGER	_NewBalanceFlag|INTEGER	_LevelWeightlimit|INTEGER	_PlayerCountWeightlimit|INTEGER	_ExDifficultyLvlMin|INTEGER	_ExDifficultyLvlMax|INTEGER	_ExDifficultyTypeMin|INTEGER	_ExDifficultyTypeMax|INTEGER	_PlayerCountWeightIcon|INTEGER	_DifficultyGuideEffectIcon|INTEGER	_ExDifficultyGuideEffectIcon|INTEGER	_ExDifficultyStatusPenaltytIcon|INTEGER	_EnterFatigueFlag|BOOLEAN	_LabyrinthEnterID|INTEGER
18001	90	-1	90	-1	-1	5	8	0	1	1	1	1	0	5	5	90	90	90	90	90	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18011	90	-1	90	-1	-1	-1	4	0	1	1	0	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18021	90	-1	90	-1	-1	-1	4	0	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18031	90	-1	90	-1	-1	5	8	3	0	1	1	0	1	5	5	90	90	90	90	90	8	8	8	8	8	268475076	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18041	90	-1	90	-1	-1	-1	8	-1	1	2	1	1	1	5	5	90	90	90	90	90	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18044	93	-1	93	-1	-1	-1	8	3	3	0	3	3	3	0	0	93	93	93	93	93	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18101	95	-1	95	-1	-1	-1	2	-1	3	0	3	0	0	5	5	95	95	95	95	95	2	2	2	2	2	536876193	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	2	2	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18105	95	-1	95	-1	-1	-1	2	-1	3	0	3	0	0	5	5	95	95	95	95	95	2	2	2	2	2	536876193	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	2	2	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18111	95	-1	95	-1	-1	-1	2	-1	3	0	3	0	0	5	5	95	95	95	95	95	2	2	2	2	2	536876193	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	2	2	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18115	95	-1	95	-1	-1	-1	1	-1	3	3	3	3	0	5	5	95	95	95	95	95	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
18116	95	-1	95	-1	-1	-1	1	-1	3	3	3	3	0	5	5	95	95	95	95	95	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19001	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19003	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19005	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19007	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19011	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19012	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19013	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19016	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19019	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19020	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19022	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012474	0	0	0	0	0	0	0	true	0	false	false	false	0	false	2	1	95	1	95	95	0	22	0	4	14	18	true	0
19025	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	536882024	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	18	21	1	4	25	18	false	0
19690	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268491695	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	false	true	1014699	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	15	22	0	4	14	18	false	0
19695	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268494209	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	false	true	1014699	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	15	22	0	4	14	18	false	0
19697	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268494982	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	false	true	1014699	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	15	22	0	4	14	18	false	0
19101	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19103	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19105	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19107	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	1019451	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19111	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19112	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19113	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268480004	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	1019452	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19116	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19119	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19120	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19122	95	-1	95	-1	-1	6	6	0	1	1	1	1	0	5	5	95	95	95	95	95	6	6	6	6	6	268478006	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	6	95	95	5	21	1	4	14	18	false	0
19201	95	-1	95	-1	-1	-1	4	1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268477656	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012472	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	1	95	95	0	17	0	4	14	18	false	0
19301	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012475	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	4	95	95	0	17	1	4	14	-1	false	0
19350	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	false	true	1012478	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	24	0	4	14	18	false	1
19401	95	-1	95	-1	-1	-1	4	1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268477656	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1012471	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	1	95	95	0	17	0	4	14	-1	true	0
19502	95	-1	95	-1	-1	-1	4	-1	0	1	1	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	19502	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19503	90	-1	90	-1	-1	-1	4	-1	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	19502	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19504	90	-1	90	-1	-1	-1	4	-1	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	19502	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19506	90	-1	90	-1	-1	-1	4	-1	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	19502	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19550	90	-1	90	-1	-1	-1	4	-1	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	19502	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19590	90	-1	90	-1	-1	-1	4	-1	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	19650	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
19509	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19510	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19511	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19512	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19513	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19514	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19515	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19516	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
19518	95	-1	95	-1	-1	-1	1	1	3	0	3	0	0	5	5	95	95	95	95	95	1	1	1	1	1	536878985	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	5	0	0	0	18	false	0
11112	95	-1	95	-1	-1	-1	1	0	1	1	1	1	0	5	5	95	95	95	95	95	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	1	1	0	0	false	true	1014306	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	24	0	4	99	18	false	0
