ROWID	_Envi1_1|INTEGER	_Envi1_2|INTEGER	_Envi1_3|INTEGER	_Envi1_4|INTEGER	_Envi1_5|INTEGER	_Envi2_1|INTEGER	_Envi2_2|INTEGER	_Envi2_3|INTEGER	_Envi2_4|INTEGER	_Envi2_5|INTEGER	_Envi3_1|INTEGER	_Envi3_2|INTEGER	_Envi3_3|INTEGER	_Envi3_4|INTEGER	_Envi3_5|INTEGER	_Envi4_1|INTEGER	_Envi4_2|INTEGER	_Envi4_3|INTEGER	_Envi4_4|INTEGER	_Envi4_5|INTEGER	_Envi5_1|INTEGER	_Envi5_2|INTEGER	_Envi5_3|INTEGER	_Envi5_4|INTEGER	_Envi5_5|INTEGER	_Envi6_1|INTEGER	_Envi6_2|INTEGER	_Envi6_3|INTEGER	_Envi6_4|INTEGER	_Envi6_5|INTEGER	_Envi7_1|INTEGER	_Envi7_2|INTEGER	_Envi7_3|INTEGER	_Envi7_4|INTEGER	_Envi7_5|INTEGER	_Envi8_1|INTEGER	_Envi8_2|INTEGER	_Envi8_3|INTEGER	_Envi8_4|INTEGER	_Envi8_5|INTEGER	_Envi9_1|INTEGER	_Envi9_2|INTEGER	_Envi9_3|INTEGER	_Envi9_4|INTEGER	_Envi9_5|INTEGER	_Envi10_1|INTEGER	_Envi10_2|INTEGER	_Envi10_3|INTEGER	_Envi10_4|INTEGER	_Envi10_5|INTEGER	_Envi11_1|INTEGER	_Envi11_2|INTEGER	_Envi11_3|INTEGER	_Envi11_4|INTEGER	_Envi11_5|INTEGER	_Envi12_1|INTEGER	_Envi12_2|INTEGER	_Envi12_3|INTEGER	_Envi12_4|INTEGER	_Envi12_5|INTEGER	_Envi1_Prob|FLOAT	_Envi2_Prob|FLOAT	_Envi3_Prob|FLOAT	_Envi4_Prob|FLOAT	_Envi5_Prob|FLOAT	_Envi6_Prob|FLOAT	_Envi7_Prob|FLOAT	_Envi8_Prob|FLOAT	_Envi9_Prob|FLOAT	_Envi10_Prob|FLOAT	_Envi11_Prob|FLOAT	_Envi12_Prob|FLOAT	_EnviAbyss1|INTEGER	_EnviAbyss2|INTEGER	_EnviAbyss3|INTEGER	_EnviAbyss1_Prob|FLOAT	_EnviAbyss2_Prob|FLOAT	_EnviAbyss3_Prob|FLOAT
16125	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	49668	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	49668	49668	49668	0.333334	0.333333	0.333333
16126	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	50252	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	50252	50252	50252	0.333334	0.333333	0.333333
16127	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	51001	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	51001	51001	51001	0.333334	0.333333	0.333333
16128	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	52488	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	52488	52488	52488	0.333334	0.333333	0.333333
16129	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	53323	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	53323	53323	53323	0.333334	0.333333	0.333333
16130	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	57345	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	57345	57345	57345	0.333334	0.333333	0.333333
16131	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	58517	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	58517	58517	58517	0.333334	0.333333	0.333333
16132	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	67764	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	67764	67764	67764	0.333334	0.333333	0.333333
16133	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	69046	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	69046	69046	69046	0.333334	0.333333	0.333333
16201	1923	1926	1932	1924	1935	2065	2065	2065	2065	2065	2062	0	0	0	0	2051	0	0	0	0	1923	1926	1932	1924	1935	1937	1941	1936	2066	2068	1934	0	0	0	0	1959	0	0	0	0	2024	2025	2030	0	0	2026	0	0	0	0	1991	1990	1993	0	0	2026	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1	1874	1875	1876	0.333334	0.333333	0.333333
16202	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	2034	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1876	1876	1876	0.333334	0.333333	0.333333
16203	1918	1918	1918	1918	1918	1918	1918	1918	1918	1918	1918	0	0	0	0	1918	0	0	0	0	1918	1918	1918	1918	1918	1918	1918	0	0	0	1918	0	0	0	0	1918	0	0	0	0	1918	0	0	0	0	1918	0	0	0	0	1918	0	0	0	0	1918	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1918	1918	1918	0.333334	0.333333	0.333333
16204	1965	1965	1965	1965	1965	1965	1965	1965	1965	1965	1965	0	0	0	0	1965	0	0	0	0	1965	1965	1965	1965	1965	1965	1965	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	1965	1965	0	0	1965	0	0	0	0	1965	1965	1965	1965	0	1965	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1884	1885	1886	0.333334	0.333333	0.333333
16205	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15511	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	15512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15512	15511	15512	0.0	0.5	0.5
16206	1909	1910	1911	1912	1909	1909	1910	1911	1912	1909	1909	0	0	0	0	1910	0	0	0	0	1909	1910	1911	1912	1909	1909	1910	0	0	0	1909	0	0	0	0	1909	0	0	0	0	1909	1910	1911	0	0	1909	0	0	0	0	1909	1910	1911	1912	0	1909	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1909	1910	1911	0.333334	0.333333	0.333333
16207	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1877	1878	1879	0.333334	0.333333	0.333333
16208	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1874	1875	1876	0.333334	0.333333	0.333333
16209	1922	1922	1922	1922	1922	1922	1922	1922	1922	1922	1922	0	0	0	0	1922	0	0	0	0	1922	1922	1922	1922	1922	1922	1922	0	0	0	1922	0	0	0	0	1922	0	0	0	0	1922	0	0	0	0	1922	0	0	0	0	1922	0	0	0	0	1922	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1922	1922	1922	0.333334	0.333333	0.333333
16210	1965	1965	1965	1965	1965	1965	1965	1965	1965	1965	1965	0	0	0	0	1965	0	0	0	0	1965	1965	1965	1965	1965	1965	1965	0	0	0	1965	0	0	0	0	1965	0	0	0	0	1965	1965	1965	0	0	1965	0	0	0	0	1965	1965	1965	1965	0	1965	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1884	1885	1886	0.333334	0.333333	0.333333
16211	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2056	2058	2060	0.333334	0.333333	0.333333
16212	1933	1933	1933	1933	1933	1933	1933	1933	1933	1933	1933	0	0	0	0	1933	0	0	0	0	1933	1933	1933	1933	1933	1933	1933	0	0	0	1933	0	0	0	0	1933	0	0	0	0	1933	0	0	0	0	1933	0	0	0	0	1933	0	0	0	0	1933	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1933	1933	1933	0.333334	0.333333	0.333333
16213	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	1978	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1900	1901	1902	0.333334	0.333333	0.333333
16214	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	2055	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1874	1875	37492	0.333334	0.333333	0.333333
16215	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1975	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1881	1882	1883	0.333334	0.333333	0.333333
16216	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1983	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1876	1876	1876	0.333334	0.333333	0.333333
16217	1976	1976	1976	1976	1976	1976	1976	1976	1976	1976	1976	0	0	0	0	1976	0	0	0	0	1976	1976	1976	1976	1976	1976	1976	0	0	0	1976	0	0	0	0	1976	0	0	0	0	1976	1976	1976	0	0	1976	0	0	0	0	1976	0	0	0	0	1976	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1884	1885	1886	0.333334	0.333333	0.333333
16218	2044	2044	2044	2044	2044	2044	2044	2044	2044	2044	2044	0	0	0	0	2044	0	0	0	0	2044	2044	2044	2044	2044	2044	2044	0	0	0	2044	0	0	0	0	2044	0	0	0	0	2044	0	0	0	0	2044	0	0	0	0	2044	0	0	0	0	2044	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2044	2044	2044	0.25	0.25	0.5
16219	1938	1938	1938	1938	1938	1938	1938	1938	1938	1938	1938	0	0	0	0	1938	0	0	0	0	1938	1938	1938	1938	1938	1938	1938	0	0	0	1938	0	0	0	0	1938	0	0	0	0	1938	1938	1938	0	0	1938	0	0	0	0	1938	1938	1938	1938	0	1938	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1	1881	1882	1883	0.333334	0.333333	0.333333
16220	1913	1914	1915	1913	1914	1915	1913	1914	1915	1913	1914	0	0	0	0	1915	0	0	0	0	1913	1914	1915	1913	1914	1915	1913	0	0	0	1914	0	0	0	0	1915	0	0	0	0	1913	0	0	0	0	1914	0	0	0	0	1915	0	0	0	0	1913	0	0	0	0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1913	1914	1915	0.333334	0.333333	0.333333
16221	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	2056	0	0	0	0	2058	0	0	0	0	2060	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2056	2058	2060	0.333334	0.333333	0.333333
16222	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	2012	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1884	1885	1886	0.333334	0.333333	0.333333
16223	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	2033	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1965	1965	1965	0.333334	0.333333	0.333333
16224	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1876	1876	1876	0.333334	0.333333	0.333333
16225	2056	0	0	0	0	1960	0	0	0	0	19729	0	0	0	0	2056	0	0	0	0	1960	0	0	0	0	19729	0	0	0	0	2056	0	0	0	0	1960	0	0	0	0	19729	0	0	0	0	2056	0	0	0	0	1960	0	0	0	0	19729	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19783	19783	15405	0.333334	0.333333	0.333333
16226	19781	0	0	0	0	1933	0	0	0	0	19782	0	0	0	0	19781	0	0	0	0	1933	0	0	0	0	19782	0	0	0	0	19781	0	0	0	0	1933	0	0	0	0	19782	0	0	0	0	19781	0	0	0	0	1933	0	0	0	0	19782	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1897	1897	15406	0.333334	0.333333	0.333333
16227	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	18612	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18614	18614	18614	0.333334	0.333333	0.333333
16228	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	2058	19729	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2058	19729	2058	0.333334	0.333333	0.333333
16301	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1888	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1888	1888	1888	0.333334	0.333333	0.333333
16302	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	17384	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17384	17384	17384	0.333334	0.333333	0.333333
16303	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	17386	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17386	17386	17386	0.333334	0.333333	0.333333
16304	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	20977	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20977	20977	20977	0.333334	0.333333	0.333333
16305	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1885	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1885	1885	1885	0.333334	0.333333	0.333333
16306	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1889	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1889	1889	1889	0.333334	0.333333	0.333333
16307	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	21180	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21180	21180	21180	0.333334	0.333333	0.333333
16308	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	21015	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21015	21015	21015	0.333334	0.333333	0.333333
16309	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	21011	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21011	21011	21011	0.333334	0.333333	0.333333
16310	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1882	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1882	1882	1882	0.333334	0.333333	0.333333
16311	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	20976	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20976	20976	20976	0.333334	0.333333	0.333333
16312	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	21013	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21013	21013	21013	0.333334	0.333333	0.333333
16313	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	21012	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21012	21012	21012	0.333334	0.333333	0.333333
16314	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21017	21017	21017	0.333334	0.333333	0.333333
16315	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	21017	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21017	21017	21017	0.333334	0.333333	0.333333
16316	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	21147	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21147	21147	21147	0.333334	0.333333	0.333333
16317	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	21014	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21014	21014	21014	0.333334	0.333333	0.333333
16318	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	15913	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15913	15913	15913	0.333334	0.333333	0.333333
16319	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1876	1876	1876	0.333334	0.333333	0.333333
16320	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	21016	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21016	21016	21016	0.333334	0.333333	0.333333
16321	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1876	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1876	1876	1876	0.333334	0.333333	0.333333
16322	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	25902	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25902	25902	25902	0.333334	0.333333	0.333333
