ROWID	_Type1|INTEGER	_Type2|INTEGER	_Count0|INTEGER	_Count1|INTEGER	_Count2|INTEGER	_Count3|INTEGER	_Count4|INTEGER	_Count5|INTEGER	_Count6|INTEGER	_Count7|INTEGER	_Count8|INTEGER	_Count9|INTEGER	_Count10|INTEGER	_Count11|INTEGER	_Count12|INTEGER	_Count13|INTEGER	_Count14|INTEGER	_Count15|INTEGER	_Count16|INTEGER	_Count17|INTEGER	_Count18|INTEGER	_Count19|INTEGER	_Count20|INTEGER	_SuccessRate0|DOUBLE	_SuccessRate1|DOUBLE	_SuccessRate2|DOUBLE	_SuccessRate3|DOUBLE	_SuccessRate4|DOUBLE	_SuccessRate5|DOUBLE	_SuccessRate6|DOUBLE	_SuccessRate7|DOUBLE	_SuccessRate8|DOUBLE	_SuccessRate9|DOUBLE	_SuccessRate10|DOUBLE	_SuccessRate11|DOUBLE	_SuccessRate12|DOUBLE	_SuccessRate13|DOUBLE	_SuccessRate14|DOUBLE	_SuccessRate15|DOUBLE	_SuccessRate16|DOUBLE	_SuccessRate17|DOUBLE	_SuccessRate18|DOUBLE	_SuccessRate19|DOUBLE	_SuccessRate20|DOUBLE
1178	1	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1179	1	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1180	1	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1181	1	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1182	1	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
376	2	24002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.243	0.2217	0.2017	0.1829	0.1652	0.1488	0.1337	0.1197	0.1069	0.0954	0.0851	0.0759	0.068	0.0614	0.0559	0.0516	1.0	1.0	1.0	1.0	1.0
377	2	24004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1944	0.1774	0.1614	0.1463	0.1322	0.1191	0.1069	0.0957	0.0855	0.0763	0.068	0.0608	0.0544	0.0491	0.0447	0.0413	1.0	1.0	1.0	1.0	1.0
378	2	24006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1566	0.1429	0.13	0.1178	0.1065	0.0959	0.0861	0.0771	0.0689	0.0615	0.0548	0.0489	0.0438	0.0395	0.036	0.0333	1.0	1.0	1.0	1.0	1.0
379	2	24008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1242	0.1133	0.1031	0.0935	0.0845	0.0761	0.0683	0.0612	0.0546	0.0487	0.0435	0.0388	0.0348	0.0314	0.0286	0.0264	1.0	1.0	1.0	1.0	1.0
380	2	24010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0999	0.0912	0.0829	0.0752	0.0679	0.0612	0.0549	0.0492	0.044	0.0392	0.035	0.0312	0.028	0.0252	0.023	0.0212	1.0	1.0	1.0	1.0	1.0
381	2	24012000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
382	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
383	2	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
384	2	39	1	1	1	1	2	2	2	2	2	2	2	2	3	3	3	3	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
385	2	40	1	1	1	1	2	2	2	2	2	2	2	2	3	3	3	3	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
386	2	86	2	3	3	3	4	4	4	5	5	5	5	5	7	7	7	7	0	0	0	0	0	0.081	0.0739	0.0672	0.061	0.0551	0.0496	0.0446	0.0399	0.0356	0.0318	0.0284	0.0253	0.0227	0.0205	0.0186	0.0172	1.0	1.0	1.0	1.0	1.0
387	2	26002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.108	0.0986	0.0896	0.0813	0.0734	0.0662	0.0594	0.0532	0.0475	0.0424	0.0378	0.0338	0.0302	0.0273	0.0248	0.023	1.0	1.0	1.0	1.0	1.0
388	2	26004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0864	0.0788	0.0717	0.065	0.0588	0.0529	0.0475	0.0426	0.038	0.0339	0.0302	0.027	0.0242	0.0218	0.0199	0.0184	1.0	1.0	1.0	1.0	1.0
389	2	26006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0696	0.0635	0.0578	0.0524	0.0473	0.0426	0.0383	0.0343	0.0306	0.0273	0.0244	0.0218	0.0195	0.0176	0.016	0.0148	1.0	1.0	1.0	1.0	1.0
390	2	26008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0552	0.0504	0.0458	0.0415	0.0375	0.0338	0.0304	0.0272	0.0243	0.0217	0.0193	0.0173	0.0155	0.0139	0.0127	0.0117	1.0	1.0	1.0	1.0	1.0
391	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0444	0.0405	0.0369	0.0334	0.0302	0.0272	0.0244	0.0219	0.0195	0.0174	0.0155	0.0139	0.0124	0.0112	0.0102	0.0094	1.0	1.0	1.0	1.0	1.0
392	2	41	2	2	2	2	3	3	3	4	4	4	4	4	6	6	6	6	0	0	0	0	0	0.036	0.0329	0.0299	0.0271	0.0245	0.0221	0.0198	0.0177	0.0158	0.0141	0.0126	0.0113	0.0101	0.0091	0.0083	0.0077	1.0	1.0	1.0	1.0	1.0
393	2	87	4	5	5	5	7	7	7	10	10	10	10	10	14	14	14	14	0	0	0	0	0	0.036	0.0329	0.0299	0.0271	0.0245	0.0221	0.0198	0.0177	0.0158	0.0141	0.0126	0.0113	0.0101	0.0091	0.0083	0.0077	1.0	1.0	1.0	1.0	1.0
394	2	28002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0405	0.037	0.0336	0.0305	0.0275	0.0248	0.0223	0.0199	0.0178	0.0159	0.0142	0.0127	0.0113	0.0102	0.0093	0.0086	1.0	1.0	1.0	1.0	1.0
395	2	28004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0324	0.0296	0.0269	0.0244	0.022	0.0198	0.0178	0.016	0.0143	0.0127	0.0113	0.0101	0.0091	0.0082	0.0075	0.0069	1.0	1.0	1.0	1.0	1.0
396	2	28006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0261	0.0238	0.0217	0.0196	0.0177	0.016	0.0144	0.0129	0.0115	0.0102	0.0091	0.0082	0.0073	0.0066	0.006	0.0055	1.0	1.0	1.0	1.0	1.0
397	2	28008000	2	3	3	3	4	4	4	5	5	5	5	5	7	7	7	7	0	0	0	0	0	0.0207	0.0189	0.0172	0.0156	0.0141	0.0127	0.0114	0.0102	0.0091	0.0081	0.0072	0.0065	0.0058	0.0052	0.0048	0.0044	1.0	1.0	1.0	1.0	1.0
398	2	28010000	4	6	6	6	8	8	8	11	11	11	11	11	16	16	16	16	0	0	0	0	0	0.0167	0.0152	0.0138	0.0125	0.0113	0.0102	0.0092	0.0082	0.0073	0.0065	0.0058	0.0052	0.0047	0.0042	0.0038	0.0035	1.0	1.0	1.0	1.0	1.0
399	2	28002500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0216	0.0197	0.0179	0.0163	0.0147	0.0132	0.0119	0.0106	0.0095	0.0085	0.0076	0.0068	0.006	0.0055	0.005	0.0046	1.0	1.0	1.0	1.0	1.0
400	2	28004500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0173	0.0158	0.0143	0.013	0.0118	0.0106	0.0095	0.0085	0.0076	0.0068	0.006	0.0054	0.0048	0.0044	0.004	0.0037	1.0	1.0	1.0	1.0	1.0
401	2	28006500	3	5	5	5	7	7	7	9	9	13	13	13	21	21	21	32	0	0	0	0	0	0.0139	0.0127	0.0116	0.0105	0.0095	0.0085	0.0077	0.0069	0.0061	0.0055	0.0049	0.0044	0.0039	0.0035	0.0032	0.003	1.0	1.0	1.0	1.0	1.0
402	2	28008500	8	12	12	12	16	16	16	22	22	32	32	32	51	51	51	79	0	0	0	0	0	0.011	0.0101	0.0092	0.0083	0.0075	0.0068	0.0061	0.0054	0.0049	0.0043	0.0039	0.0035	0.0031	0.0028	0.0025	0.0023	1.0	1.0	1.0	1.0	1.0
403	2	28010500	12	19	19	19	26	26	26	36	36	51	51	51	82	82	82	126	0	0	0	0	0	0.0089	0.0081	0.0074	0.0067	0.006	0.0054	0.0049	0.0044	0.0039	0.0035	0.0031	0.0028	0.0025	0.0022	0.002	0.0019	1.0	1.0	1.0	1.0	1.0
404	2	44002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.3159	0.2883	0.2622	0.2377	0.2148	0.1935	0.1737	0.1556	0.139	0.124	0.1106	0.0987	0.0885	0.0798	0.0727	0.0671	1.0	1.0	1.0	1.0	1.0
405	2	44004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.2529	0.2308	0.2099	0.1903	0.172	0.1549	0.1391	0.1246	0.1113	0.0993	0.0885	0.079	0.0708	0.0639	0.0582	0.0537	1.0	1.0	1.0	1.0	1.0
406	2	44006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.2034	0.1856	0.1688	0.1531	0.1383	0.1246	0.1119	0.1002	0.0895	0.0798	0.0712	0.0636	0.057	0.0514	0.0468	0.0432	1.0	1.0	1.0	1.0	1.0
407	2	44008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1611	0.147	0.1337	0.1212	0.1095	0.0987	0.0886	0.0793	0.0709	0.0632	0.0564	0.0503	0.0451	0.0407	0.0371	0.0342	1.0	1.0	1.0	1.0	1.0
408	2	44010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1296	0.1183	0.1076	0.0975	0.0881	0.0794	0.0713	0.0638	0.057	0.0509	0.0454	0.0405	0.0363	0.0327	0.0298	0.0275	1.0	1.0	1.0	1.0	1.0
409	2	44012000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
410	2	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
411	2	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
412	2	42	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
413	2	43	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
414	2	88	1	1	1	1	2	2	2	3	3	3	3	3	4	4	4	4	0	0	0	0	0	0.1053	0.0961	0.0874	0.0792	0.0716	0.0645	0.0579	0.0519	0.0463	0.0413	0.0369	0.0329	0.0295	0.0266	0.0242	0.0224	1.0	1.0	1.0	1.0	1.0
415	2	46002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1404	0.1281	0.1165	0.1057	0.0955	0.086	0.0772	0.0691	0.0618	0.0551	0.0491	0.0439	0.0393	0.0355	0.0323	0.0298	1.0	1.0	1.0	1.0	1.0
416	2	46004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.1124	0.1026	0.0933	0.0846	0.0764	0.0688	0.0618	0.0554	0.0495	0.0441	0.0393	0.0351	0.0315	0.0284	0.0259	0.0239	1.0	1.0	1.0	1.0	1.0
417	2	46006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0904	0.0825	0.075	0.068	0.0615	0.0554	0.0497	0.0445	0.0398	0.0355	0.0316	0.0283	0.0253	0.0228	0.0208	0.0192	1.0	1.0	1.0	1.0	1.0
418	2	46008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0716	0.0653	0.0594	0.0539	0.0487	0.0439	0.0394	0.0353	0.0315	0.0281	0.0251	0.0224	0.02	0.0181	0.0165	0.0152	1.0	1.0	1.0	1.0	1.0
419	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0576	0.0526	0.0478	0.0433	0.0392	0.0353	0.0317	0.0284	0.0253	0.0226	0.0202	0.018	0.0161	0.0145	0.0132	0.0122	1.0	1.0	1.0	1.0	1.0
420	2	44	1	1	1	1	2	2	2	3	3	3	3	3	4	4	4	4	0	0	0	0	0	0.0468	0.0427	0.0388	0.0352	0.0318	0.0287	0.0257	0.023	0.0206	0.0184	0.0164	0.0146	0.0131	0.0118	0.0108	0.0099	1.0	1.0	1.0	1.0	1.0
421	2	89	2	3	3	3	4	4	4	6	6	6	6	6	9	9	9	9	0	0	0	0	0	0.0468	0.0427	0.0388	0.0352	0.0318	0.0287	0.0257	0.023	0.0206	0.0184	0.0164	0.0146	0.0131	0.0118	0.0108	0.0099	1.0	1.0	1.0	1.0	1.0
422	2	48002000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0527	0.048	0.0437	0.0396	0.0358	0.0322	0.029	0.0259	0.0232	0.0207	0.0184	0.0165	0.0147	0.0133	0.0121	0.0112	1.0	1.0	1.0	1.0	1.0
423	2	48004000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0422	0.0385	0.035	0.0317	0.0287	0.0258	0.0232	0.0208	0.0185	0.0165	0.0148	0.0132	0.0118	0.0106	0.0097	0.009	1.0	1.0	1.0	1.0	1.0
424	2	48006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0339	0.0309	0.0281	0.0255	0.0231	0.0208	0.0186	0.0167	0.0149	0.0133	0.0119	0.0106	0.0095	0.0086	0.0078	0.0072	1.0	1.0	1.0	1.0	1.0
425	2	48008000	1	2	2	2	2	2	2	3	3	3	3	3	4	4	4	4	0	0	0	0	0	0.0269	0.0245	0.0223	0.0202	0.0183	0.0164	0.0148	0.0132	0.0118	0.0105	0.0094	0.0084	0.0075	0.0068	0.0062	0.0057	1.0	1.0	1.0	1.0	1.0
426	2	48010000	2	3	3	3	4	4	4	7	7	7	7	7	10	10	10	10	0	0	0	0	0	0.0216	0.0197	0.0179	0.0163	0.0147	0.0132	0.0119	0.0106	0.0095	0.0085	0.0076	0.0068	0.006	0.0055	0.005	0.0046	1.0	1.0	1.0	1.0	1.0
427	2	48002500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0281	0.0256	0.0233	0.0211	0.0191	0.0172	0.0154	0.0138	0.0124	0.011	0.0098	0.0088	0.0079	0.0071	0.0065	0.006	1.0	1.0	1.0	1.0	1.0
428	2	48004500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0.0225	0.0205	0.0187	0.0169	0.0153	0.0138	0.0124	0.0111	0.0099	0.0088	0.0079	0.007	0.0063	0.0057	0.0052	0.0048	1.0	1.0	1.0	1.0	1.0
429	2	48006500	2	2	2	2	3	3	3	5	5	7	7	7	13	13	13	21	0	0	0	0	0	0.0181	0.0165	0.015	0.0136	0.0123	0.0111	0.0099	0.0089	0.008	0.0071	0.0063	0.0057	0.0051	0.0046	0.0042	0.0038	1.0	1.0	1.0	1.0	1.0
430	2	48008500	4	5	5	5	7	7	7	12	12	18	18	18	33	33	33	53	0	0	0	0	0	0.0143	0.0131	0.0119	0.0108	0.0097	0.0088	0.0079	0.0071	0.0063	0.0056	0.005	0.0045	0.004	0.0036	0.0033	0.003	1.0	1.0	1.0	1.0	1.0
431	2	48010500	7	8	8	8	12	12	12	19	19	28	28	28	52	52	52	84	0	0	0	0	0	0.0115	0.0105	0.0096	0.0087	0.0078	0.0071	0.0063	0.0057	0.0051	0.0045	0.004	0.0036	0.0032	0.0029	0.0026	0.0024	1.0	1.0	1.0	1.0	1.0
432	2	64002000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324	0.2957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
433	2	64004000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2754	0.2513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
434	2	64006000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234	0.2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
435	2	64008000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1989	0.1815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
436	2	64010000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1692	0.1544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
437	2	64012000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144	0.1314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
438	2	64014000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1224	0.1117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
439	2	64016000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1035	0.0944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
440	2	64018000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0882	0.0805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
441	2	64020000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0747	0.0682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
442	2	64022000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639	0.0583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
443	2	64024000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0.0493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
444	2	64026000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459	0.0419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
445	2	64028000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
446	2	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
447	2	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
448	2	38	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
449	2	79	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
450	2	90	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
451	2	66002000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144	0.1314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
452	2	66004000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1224	0.1117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
453	2	66006000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104	0.0949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
454	2	66008000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884	0.0807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
455	2	66010000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0752	0.0686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
456	2	66012000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0.0584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
457	2	66014000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0544	0.0496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
458	2	66016000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
459	2	66018000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392	0.0358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
460	2	66020000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
461	2	66022000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284	0.0259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
462	2	66024000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
463	2	66026000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204	0.0186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
