ROWID	_Strength|INTEGER	_Agility|INTEGER	_Intelligence|INTEGER	_Stamina|INTEGER	_Experience|INTEGER	_SuperAmmor|INTEGER	_SkillPoint|INTEGER	_Fatigue|INTEGER	_DeadDurabilityRatio|FLOAT	_KillScore|INTEGER	_Assistscore|INTEGER	_Assistdecision|INTEGER	_Aggroper|FLOAT	_WeekFatigue|INTEGER	_SKillUsageRatio|DOUBLE	_IllegalAmount|INTEGER	_BanAmount|INTEGER	_AggroperPvE|FLOAT	_VIPFatigue|INTEGER	_VIPExp|INTEGER	_LevelDExp|INTEGER	_BaseMP|INTEGER	_Critical|DOUBLE
7958	254	354	484	268	570000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	3981389	61711529	1.0	150	10	2138906	100000	1416.0
7959	265	370	505	280	580000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4002253	62034915	1.0	150	10	2138906	100000	1480.0
7960	276	386	526	292	590000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4023325	62361535	1.0	150	10	2673632	100000	1544.0
7961	290	404	550	306	600000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4044608	62691422	1.0	150	10	2673632	100000	1616.0
7962	307	427	582	324	610000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4066104	63024607	1.0	150	10	2673632	100000	1708.0
7963	328	456	620	346	620000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4087814	63361124	1.0	150	10	2673632	100000	1824.0
7964	352	490	666	372	630000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4109742	63701006	1.0	150	10	2673632	100000	1960.0
7965	381	529	718	402	640000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4131889	64044287	1.0	150	10	2673632	100000	2116.0
7966	413	573	778	436	650000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4154258	64391001	1.0	150	10	2673632	100000	2292.0
7967	449	622	845	474	660000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4176850	64741182	1.0	150	10	2673632	100000	2488.0
7968	490	678	920	517	670000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4199669	65094864	1.0	150	10	2673632	100000	2712.0
7969	536	741	1003	565	680000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4222715	65452084	1.0	150	10	2673632	100000	2964.0
7970	586	809	1097	618	690000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4245992	65812875	1.0	150	10	3342041	100000	3236.0
7971	636	878	1190	671	700000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4269502	66177275	1.0	150	10	3342041	100000	3512.0
7972	687	947	1282	724	710000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4293246	66545319	1.0	150	10	3342041	100000	3788.0
7973	737	1016	1375	777	720000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4317229	66917043	1.0	150	10	3342041	100000	4064.0
7974	788	1085	1467	830	730000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4341451	67292484	1.0	150	10	3342041	100000	4340.0
7975	845	1163	1572	890	740000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4365915	67671680	1.0	150	10	3342041	100000	4652.0
7976	902	1241	1677	950	750000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4390624	68054668	1.0	150	10	3342041	100000	4964.0
7977	959	1319	1782	1010	760000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4415580	68441485	1.0	150	10	3342041	100000	5276.0
7978	1016	1397	1887	1070	770000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4440785	68832171	1.0	150	10	3342041	100000	5588.0
7979	1073	1475	1992	1130	780000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4466243	69226764	1.0	150	10	3342041	100000	5900.0
7980	1130	1553	2097	1190	790000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4491955	69625302	1.0	150	10	4177551	100000	6212.0
7981	1187	1631	2202	1250	800000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4517924	70027826	1.0	150	10	4177551	100000	6524.0
7982	1244	1709	2307	1310	810000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4544153	70434375	1.0	150	10	4177551	100000	6836.0
7983	1301	1787	2412	1370	820000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4570644	70844990	1.0	150	10	4177551	100000	7148.0
7984	1358	1865	2517	1430	830000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4597401	71259711	1.0	150	10	4177551	100000	7460.0
7985	1424	1956	2640	1500	840000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4624424	71678579	1.0	150	10	4177551	100000	7824.0
7986	1491	2047	2762	1570	850000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4651718	72101635	1.0	150	10	4177551	100000	8188.0
7987	1557	2138	2885	1640	860000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4679285	72528922	1.0	150	10	4177551	100000	8552.0
7988	1624	2229	3007	1710	870000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4707128	72960483	1.0	150	10	4177551	100000	8916.0
7989	1690	2320	3130	1780	880000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4735249	73396358	1.0	150	10	4177551	100000	9280.0
7990	1766	2424	3270	1860	890000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4763651	73836593	1.0	150	10	5221939	100000	9696.0
7991	1842	2528	3410	1940	900000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4792337	74281230	1.0	150	10	5221939	100000	10112.0
7992	1918	2632	3550	2020	910000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4821311	74730313	1.0	150	10	5221939	100000	10528.0
7993	1994	2736	3690	2100	920000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4850573	75183887	1.0	150	10	5221939	100000	10944.0
7994	2070	2840	3830	2180	930000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4880129	75641997	1.0	150	10	5221939	100000	11360.0
7995	2156	2957	3987	2270	940000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4909980	76104687	1.0	150	10	5221939	100000	11828.0
7996	2241	3074	4145	2360	950000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4940129	76572005	1.0	150	10	5221939	100000	12296.0
7997	2327	3191	4302	2450	960000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	4970580	77043996	1.0	150	10	5221939	100000	12764.0
7998	2412	3308	4460	2540	970000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	5001336	77520707	1.0	150	10	5221939	100000	13232.0
7999	2498	3425	4617	2630	980000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	5032399	78002185	1.0	150	10	5221939	100000	13700.0
8000	2583	3542	4775	2720	990000	100	2	1500	0.04	100	50	25	1.0	3000	0.01225	5063773	78488478	1.0	150	10	5744132	100000	14168.0
8001	10	15	14	11	0	100	0	1500	0.04	100	50	25	1.0	3000	0.0098	137172	2126166	1.0	150	10	50000	200000	60.0
8002	12	17	16	13	10000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	155333	2407658	1.0	150	10	50000	200000	68.0
8003	13	20	18	15	20000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	197528	3061679	1.0	150	10	50000	200000	80.0
8004	15	22	21	16	30000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	223679	3467028	1.0	150	10	50000	200000	88.0
8005	16	25	23	18	40000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	284440	4408818	1.0	150	10	112500	200000	100.0
8006	18	27	25	20	50000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	274024	4247368	1.0	150	10	112500	200000	108.0
8007	20	29	27	22	60000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	309599	4798781	1.0	150	10	112500	200000	116.0
8008	21	32	30	23	70000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	491512	7618437	1.0	150	10	112500	200000	128.0
8009	23	34	32	25	80000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	589814	9142125	1.0	150	10	168750	200000	136.0
8010	24	37	34	27	90000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	707777	10970550	1.0	150	10	168750	200000	148.0
8011	26	39	36	29	100000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	801483	12422989	1.0	150	10	168750	200000	156.0
8012	28	41	39	30	110000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1019199	15797591	1.0	150	10	168750	200000	164.0
8013	29	44	41	32	120000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1154136	17889103	1.0	150	10	168750	200000	176.0
8014	31	46	43	34	130000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1446976	22428130	1.0	150	10	168750	200000	184.0
8015	38	57	53	42	140000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1592707	24686963	1.0	150	10	168750	200000	228.0
8016	40	60	56	44	150000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1810564	28063745	1.0	150	10	506250	200000	240.0
8017	42	63	59	46	160000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	1901456	29472569	1.0	150	10	506250	200000	252.0
8018	44	66	62	48	170000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2010204	31158167	1.0	150	10	506250	200000	264.0
8019	46	69	64	51	180000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2053373	31827282	1.0	150	10	506250	200000	276.0
8020	48	72	67	53	190000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2102770	32592941	1.0	150	10	506250	200000	288.0
8021	50	75	70	55	200000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2121950	32890229	1.0	150	10	506250	200000	300.0
8022	52	78	73	57	210000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2239133	34706555	1.0	150	10	506250	200000	312.0
8023	54	81	76	59	220000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2464645	38202001	1.0	150	10	506250	200000	324.0
8024	56	84	78	62	230000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2801769	43427425	1.0	150	10	1012500	200000	336.0
8025	59	88	83	65	240000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	2942421	45607518	1.0	150	10	1012500	200000	352.0
8026	62	93	87	68	250000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3110704	48215907	1.0	150	10	1012500	200000	372.0
8027	65	97	91	72	260000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3177505	49251333	1.0	150	10	1012500	200000	388.0
8028	68	102	95	75	270000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3253946	50436158	1.0	150	10	1012500	200000	408.0
8029	71	107	99	78	280000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3283626	50896198	1.0	150	10	1012500	200000	428.0
8030	74	111	104	81	290000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3464960	53706883	1.0	150	10	1012500	200000	444.0
8031	77	115	108	85	300000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3813931	59115934	1.0	150	10	1012500	200000	460.0
8032	80	120	112	88	310000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4384056	67952864	1.0	150	10	1316250	200000	480.0
8033	84	126	118	92	320000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4487379	69554377	1.0	150	10	1316250	200000	504.0
8034	88	132	123	97	330000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4618666	71589320	1.0	150	10	1316250	200000	528.0
8035	92	138	129	101	340000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4664991	72307367	1.0	150	10	1316250	200000	552.0
8036	96	144	134	106	350000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4728193	73286992	1.0	150	10	1316250	200000	576.0
8037	100	150	140	110	360000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4758951	73763738	1.0	150	10	1316250	200000	600.0
8038	104	156	146	114	370000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	4931711	76441515	1.0	150	10	1316250	200000	624.0
8039	108	162	151	119	380000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	5167031	80088978	1.0	150	10	1316250	200000	648.0
8040	112	168	157	123	390000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	5457676	84593983	1.0	150	10	1711125	200000	672.0
8041	118	178	166	130	400000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3623622	56166146	1.0	150	10	1711125	200000	712.0
8042	124	188	175	137	410000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3664703	56802904	1.0	150	10	1711125	200000	752.0
8043	130	198	184	144	420000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3692041	57226633	1.0	150	10	1711125	200000	792.0
8044	136	208	194	150	430000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3710085	57506311	1.0	150	10	1711125	200000	832.0
8045	143	220	204	158	440000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3728235	57787645	1.0	150	10	1711125	200000	880.0
8046	150	231	215	166	450000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3746567	58071793	1.0	150	10	1711125	200000	924.0
8047	157	243	225	174	460000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3765083	58358781	1.0	150	10	1711125	200000	972.0
8048	164	254	236	182	470000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3783783	58648640	1.0	150	10	1711125	200000	1016.0
8049	172	267	248	191	480000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3802671	58941397	1.0	150	10	1711125	200000	1068.0
8050	180	280	260	200	490000	100	3	1500	0.04	100	50	25	1.0	3000	0.0098	3821747	59237082	1.0	150	10	2138906	200000	1120.0
8051	190	295	274	211	500000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3841014	59535724	1.0	150	10	2138906	200000	1180.0
8052	200	310	288	222	510000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3860474	59837352	1.0	150	10	2138906	200000	1240.0
8053	211	327	303	234	520000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3880129	60141997	1.0	150	10	2138906	200000	1308.0
8054	222	343	319	246	530000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3899980	60449687	1.0	150	10	2138906	200000	1372.0
8055	233	360	334	258	540000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3920029	60760455	1.0	150	10	2138906	200000	1440.0
8056	244	376	350	270	550000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3940279	61074331	1.0	150	10	2138906	200000	1504.0
8057	256	394	366	284	560000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3960732	61391345	1.0	150	10	2138906	200000	1576.0
8058	268	412	383	297	570000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	3981389	61711529	1.0	150	10	2138906	200000	1648.0
8059	280	430	400	310	580000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4002253	62034915	1.0	150	10	2138906	200000	1720.0
8060	292	448	417	323	590000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4023325	62361535	1.0	150	10	2673632	200000	1792.0
8061	306	469	436	339	600000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4044608	62691422	1.0	150	10	2673632	200000	1876.0
8062	324	496	462	358	610000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4066104	63024607	1.0	150	10	2673632	200000	1984.0
8063	346	529	492	383	620000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4087814	63361124	1.0	150	10	2673632	200000	2116.0
8064	372	568	529	411	630000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4109742	63701006	1.0	150	10	2673632	200000	2272.0
8065	402	613	571	444	640000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4131889	64044287	1.0	150	10	2673632	200000	2452.0
8066	436	664	618	482	650000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4154258	64391001	1.0	150	10	2673632	200000	2656.0
8067	474	721	672	523	660000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4176850	64741182	1.0	150	10	2673632	200000	2884.0
8068	517	785	732	571	670000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4199669	65094864	1.0	150	10	2673632	200000	3140.0
8069	565	857	799	624	680000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4222715	65452084	1.0	150	10	2673632	200000	3428.0
8070	618	937	873	682	690000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4245992	65812875	1.0	150	10	3342041	200000	3748.0
8071	671	1017	947	740	700000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4269502	66177275	1.0	150	10	3342041	200000	4068.0
8072	724	1096	1022	798	710000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4293246	66545319	1.0	150	10	3342041	200000	4384.0
8073	777	1175	1096	857	720000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4317229	66917043	1.0	150	10	3342041	200000	4700.0
8074	830	1255	1170	915	730000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4341451	67292484	1.0	150	10	3342041	200000	5020.0
8075	890	1345	1254	981	740000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4365915	67671680	1.0	150	10	3342041	200000	5380.0
8076	950	1435	1338	1047	750000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4390624	68054668	1.0	150	10	3342041	200000	5740.0
8077	1010	1525	1422	1113	760000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4415580	68441485	1.0	150	10	3342041	200000	6100.0
8078	1070	1615	1506	1179	770000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4440785	68832171	1.0	150	10	3342041	200000	6460.0
8079	1130	1705	1590	1245	780000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4466243	69226764	1.0	150	10	3342041	200000	6820.0
8080	1190	1795	1674	1311	790000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4491955	69625302	1.0	150	10	4177551	200000	7180.0
8081	1250	1885	1758	1377	800000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4517924	70027826	1.0	150	10	4177551	200000	7540.0
8082	1310	1975	1842	1443	810000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4544153	70434375	1.0	150	10	4177551	200000	7900.0
8083	1370	2065	1926	1509	820000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4570644	70844990	1.0	150	10	4177551	200000	8260.0
8084	1430	2155	2010	1575	830000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4597401	71259711	1.0	150	10	4177551	200000	8620.0
8085	1500	2260	2108	1652	840000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4624424	71678579	1.0	150	10	4177551	200000	9040.0
8086	1570	2365	2206	1729	850000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4651718	72101635	1.0	150	10	4177551	200000	9460.0
8087	1640	2470	2304	1806	860000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4679285	72528922	1.0	150	10	4177551	200000	9880.0
8088	1710	2575	2402	1883	870000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4707128	72960483	1.0	150	10	4177551	200000	10300.0
8089	1780	2680	2500	1960	880000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4735249	73396358	1.0	150	10	4177551	200000	10720.0
8090	1860	2800	2612	2048	890000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4763651	73836593	1.0	150	10	5221939	200000	11200.0
8091	1940	2920	2724	2136	900000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4792337	74281230	1.0	150	10	5221939	200000	11680.0
8092	2020	3040	2836	2224	910000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4821311	74730313	1.0	150	10	5221939	200000	12160.0
8093	2100	3160	2948	2312	920000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4850573	75183887	1.0	150	10	5221939	200000	12640.0
8094	2180	3280	3060	2400	930000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4880129	75641997	1.0	150	10	5221939	200000	13120.0
8095	2270	3415	3186	2499	940000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4909980	76104687	1.0	150	10	5221939	200000	13660.0
8096	2360	3550	3312	2598	950000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4940129	76572005	1.0	150	10	5221939	200000	14200.0
8097	2450	3685	3438	2697	960000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	4970580	77043996	1.0	150	10	5221939	200000	14740.0
8098	2540	3820	3564	2796	970000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	5001336	77520707	1.0	150	10	5221939	200000	15280.0
8099	2630	3955	3690	2895	980000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	5032399	78002185	1.0	150	10	5221939	200000	15820.0
8100	2720	4090	3816	2994	990000	100	2	1500	0.04	100	50	25	1.0	3000	0.0098	5063773	78488478	1.0	150	10	5744132	200000	16360.0
8101	14	12	12	12	0	100	0	1500	0.04	100	50	25	1.0	3000	0.00805	137172	2126166	1.0	150	10	50000	100000	54.0
8102	18	14	13	13	10000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	155333	2407658	1.0	150	10	50000	100000	63.0
8103	20	16	15	15	20000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	197528	3061679	1.0	150	10	50000	100000	72.0
8104	22	18	17	17	30000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	223679	3467028	1.0	150	10	50000	100000	81.0
8105	24	20	19	19	40000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	284440	4408818	1.0	150	10	112500	100000	90.0
8106	26	22	21	21	50000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	274024	4247368	1.0	150	10	112500	100000	99.0
8107	28	24	23	23	60000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	309599	4798781	1.0	150	10	112500	100000	108.0
8108	33	25	24	24	70000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	491512	7618437	1.0	150	10	112500	100000	112.5
8109	35	27	26	26	80000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	589814	9142125	1.0	150	10	168750	100000	121.5
8110	37	29	28	28	90000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	707777	10970550	1.0	150	10	168750	100000	130.5
8111	39	31	30	30	100000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	801483	12422989	1.0	150	10	168750	100000	139.5
8112	41	33	32	32	110000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1019199	15797591	1.0	150	10	168750	100000	148.5
8113	43	35	34	34	120000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1154136	17889103	1.0	150	10	168750	100000	157.5
8114	47	37	35	35	130000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1446976	22428130	1.0	150	10	168750	100000	166.5
8115	56	46	44	44	140000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1592707	24686963	1.0	150	10	168750	100000	207.0
8116	60	48	46	46	150000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1810564	28063745	1.0	150	10	506250	100000	216.0
8117	64	50	48	48	160000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	1901456	29472569	1.0	150	10	506250	100000	225.0
8118	65	53	51	51	170000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2010204	31158167	1.0	150	10	506250	100000	238.5
8119	69	55	53	53	180000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2053373	31827282	1.0	150	10	506250	100000	247.5
8120	72	58	55	55	190000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2102770	32592941	1.0	150	10	506250	100000	261.0
8121	74	60	58	58	200000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2121950	32890229	1.0	150	10	506250	100000	270.0
8122	78	62	60	60	210000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2239133	34706555	1.0	150	10	506250	100000	279.0
8123	81	65	62	62	220000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2464645	38202001	1.0	150	10	506250	100000	292.5
8124	85	67	64	64	230000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2801769	43427425	1.0	150	10	1012500	100000	301.5
8125	88	71	68	68	240000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	2942421	45607518	1.0	150	10	1012500	100000	319.5
8126	94	74	71	71	250000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3110704	48215907	1.0	150	10	1012500	100000	333.0
8127	97	78	75	75	260000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3177505	49251333	1.0	150	10	1012500	100000	351.0
8128	102	82	78	78	270000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3253946	50436158	1.0	150	10	1012500	100000	369.0
8129	106	85	82	82	280000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3283626	50896198	1.0	150	10	1012500	100000	382.5
8130	111	89	85	85	290000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3464960	53706883	1.0	150	10	1012500	100000	400.5
8131	115	92	89	89	300000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3813931	59115934	1.0	150	10	1012500	100000	414.0
8132	120	96	92	92	310000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4384056	67952864	1.0	150	10	1316250	100000	432.0
8133	125	101	97	97	320000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4487379	69554377	1.0	150	10	1316250	100000	454.5
8134	132	106	101	101	330000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4618666	71589320	1.0	150	10	1316250	100000	477.0
8135	138	110	106	106	340000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4664991	72307367	1.0	150	10	1316250	100000	495.0
8136	145	115	110	110	350000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4728193	73286992	1.0	150	10	1316250	100000	517.5
8137	150	120	115	115	360000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4758951	73763738	1.0	150	10	1316250	100000	540.0
8138	155	125	120	120	370000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	4931711	76441515	1.0	150	10	1316250	100000	562.5
8139	162	130	124	124	380000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	5167031	80088978	1.0	150	10	1316250	100000	585.0
8140	168	134	129	129	390000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	5457676	84593983	1.0	150	10	1711125	100000	603.0
8141	178	142	136	136	400000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3623622	56166146	1.0	150	10	1711125	100000	639.0
8142	188	150	143	143	410000	100	3	1500	0.04	100	50	25	1.0	3000	0.00805	3664703	56802904	1.0	150	10	1711125	100000	675.0
