ROWID	_Activate|INTEGER	_Type|INTEGER	_MainCategory|INTEGER	_SubCategoryID|TEXT	_TitleNameID|INTEGER	_SubTitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameIDParam|TEXT	_Icon|INTEGER	_AchieveIcon|INTEGER	_RewardAppellation|INTEGER	_RewardPoint|INTEGER	_IsAchieveNotice|BOOLEAN	_GainEvent|INTEGER	_Gain1Type|INTEGER	_Gain1Param|INTEGER	_Gain1Operator|INTEGER	_Gain2Type|INTEGER	_Gain2Param|INTEGER	_Gain2Operator|INTEGER	_Gain3Type|INTEGER	_Gain3Param|INTEGER	_Gain3Operator|INTEGER	_Gain4Type|INTEGER	_Gain4Param|INTEGER	_Gain4Operator|INTEGER	_Gain5Type|INTEGER	_Gain5Param|INTEGER	_Gain5Operator|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_GainCheckType|BOOLEAN	_AchieveCheckType|BOOLEAN	_SystemMsg|INTEGER	_MailID|INTEGER
4143	0	0	3	10252/10253	1000081184	1000081190		{1000078132}	1	0	0	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	19	3	14416	0	9	504134	0	4	4	0	0	0	0	0	0	0	false	false	0	0
4144	0	0	3	10252/10253	1000081185	1000000729		200	1	0	1743	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14416	0	4	4	0	16	200	4	0	0	0	0	0	0	false	false	0	0
4145	0	0	3	10252/10253	1000081186	1000081191		4	1	0	1744	30	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14416	0	4	4	0	2	4	0	0	0	0	0	0	0	false	false	0	0
4146	0	0	4	10255/1000079666	1000081398	1000081403	{1000079666}	{1000079666}	1	0	0	10	false	2	1	60	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	12702	0	20	4146	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4147	0	0	4	10255/1000079666	1000081399	1000081404	{1000079666}	{1000079666}	1	0	0	10	false	2	1	60	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	12702	0	20	4147	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4148	0	0	4	10255/1000079666	1000081400	1000081405	{1000079666}	{1000079666}	1	0	0	10	false	2	1	60	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	12702	0	20	4148	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4149	0	0	4	10255/1000079666	1000081401	1000081406	{1000079666}	{1000079666}	1	0	0	10	false	2	1	60	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	12702	0	20	4149	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4150	0	0	4	10255/1000079666	1000081402	1000081407	{1000079666}	{1000079666},30000	1	0	0	10	false	2	1	60	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	12702	0	20	4150	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4151	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2768
4152	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2769
4153	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2789
4154	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2790
4155	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2791
4156	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2792
4157	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2795
4158	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2796
4159	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2797
4160	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2798
4161	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2799
4162	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2800
4163	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2801
4164	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2802
4165	0	0	0	10136/10256	1000082715	1000060984		{1000064341},{1000000858}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4166	0	0	0	10136/10256	1000082715	1000060984		{1000064341},{1000000873}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4167	0	0	0	10136/10256	1000082715	1000060984		{1000064341},{1000007834}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4168	0	0	0	10136/10256	1000082715	1000060984		{1000064341},{1000020627}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4169	0	0	0	10136/10256	1000082715	1000060984		{1000064341},{10103}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4170	0	0	0	10136/10256	1000082715	1000060984		{1000064343},{1000000858}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4171	0	0	0	10136/10256	1000082715	1000060984		{1000064343},{1000000873}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4172	0	0	0	10136/10256	1000082715	1000060984		{1000064343},{1000007834}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4173	0	0	0	10136/10256	1000082715	1000060984		{1000064343},{1000020627}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4174	0	0	0	10136/10256	1000082715	1000060984		{1000064343},{10103}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4175	0	0	0	10136/10256	1000082715	1000060984		{1000064345},{1000000858}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4176	0	0	0	10136/10256	1000082715	1000060984		{1000064345},{1000000873}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4177	0	0	0	10136/10256	1000082715	1000060984		{1000064345},{1000007834}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4178	0	0	0	10136/10256	1000082715	1000060984		{1000064345},{1000020627}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4179	0	0	0	10136/10256	1000082715	1000060984		{1000064345},{10103}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4180	0	0	0	10136/10256	1000082715	1000060984		{1000064347},{1000000858}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4181	0	0	0	10136/10256	1000082715	1000060984		{1000064347},{1000000873}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4182	0	0	0	10136/10256	1000082715	1000060984		{1000064347},{1000007834}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4183	0	0	0	10136/10256	1000082715	1000060984		{1000064347},{1000020627}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4184	0	0	0	10136/10256	1000082715	1000060984		{1000064347},{10103}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4185	0	0	0	10136/10256	1000082715	1000060984		{1000064349},{1000000858}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4186	0	0	0	10136/10256	1000082715	1000060984		{1000064349},{1000000873}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4187	0	0	0	10136/10256	1000082715	1000060984		{1000064349},{1000007834}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4188	0	0	0	10136/10256	1000082715	1000060984		{1000064349},{1000020627}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4189	0	0	0	10136/10256	1000082715	1000060984		{1000064349},{10103}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4190	0	0	0	10136/10256	1000082715	1000060984		{1000064351},{1000000858}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4191	0	0	0	10136/10256	1000082715	1000060984		{1000064351},{1000000873}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4192	0	0	0	10136/10256	1000082715	1000060984		{1000064351},{1000007834}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4193	0	0	0	10136/10256	1000082715	1000060984		{1000064351},{1000020627}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4194	0	0	0	10136/10256	1000082715	1000060984		{1000064351},{10103}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4195	0	0	0	10136/10256	1000082715	1000060984		{1000064353},{1000000858}	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	149	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4196	0	0	0	10136/10256	1000082715	1000060984		{1000064353},{1000000873}	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	364	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4197	0	0	0	10136/10256	1000082715	1000060984		{1000064353},{1000007834}	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	474	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4198	0	0	0	10136/10256	1000082715	1000060984		{1000064353},{1000020627}	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	523	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4199	0	0	0	10136/10256	1000082715	1000060984		{1000064353},{10103}	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	710	0	87	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2332
4200	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2811
4201	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2812
4202	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2813
4203	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2814
4204	0	0	0	10136/10256	1000082715	1000056548		{1000083022}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10257	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2815
4205	0	0	0	10136/10256	1000082715	1000056548		{1000083023}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10258	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2816
4206	0	0	0	10136/10256	1000082715	1000056548		{1000083024}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10259	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2817
4207	0	7	0	0	1000083543	1000083553		{1000016610},1	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	13631	0	4	1	0	0	0	0	0	0	0	0	0	0	false	false	0	2830
4208	0	7	0	0	1000083544	1000083555		{1000083554},1	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	12702	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2831
4209	0	7	0	0	1000083545	1000083556		{1000046968},1	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	904	0	3	914	0	3	924	0	0	0	0	0	0	0	false	true	0	2832
4210	0	0	2	9789/10260	1000083581	1000083589			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	10024	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4211	0	0	2	9789/10260	1000083582	1000083590			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	53	22	0	74	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4212	0	0	2	9789/10260	1000083587	1000085347			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	10024	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4213	0	0	2	9789/10260	1000083616	1000083634			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	1	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4214	0	0	2	9789/10260	1000083618	1000083636			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	2	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4215	0	0	2	9789/10260	1000083617	1000083635			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	3	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4216	0	0	2	9789/10260	1000083619	1000083637			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	4	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4217	0	0	2	9789/10260	1000083620	1000083638			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	5	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4218	0	0	2	9789/10260	1000083621	1000083639			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	6	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4219	0	0	2	9789/10260	1000083622	1000083640			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	7	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4220	0	0	2	9789/10260	1000083623	1000083641			4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	8	0	53	22	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4221	0	0	0	10136/10261	1000083691	1000083697			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	4362	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	2836
4222	0	0	0	10136/10261	1000083692	1000083881			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	93	1	0	1	20	5	0	0	0	0	0	0	0	0	0	false	false	0	2837
4223	0	0	0	10136/10261	1000083693	1000083699			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2838
4224	0	0	0	10136/10261	1000083694	1000083882			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	93	2	0	1	50	5	0	0	0	0	0	0	0	0	0	false	false	0	2839
4225	0	0	0	10136/10261	1000083695	1000083701			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	70	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2840
4226	0	0	0	10136/10261	1000083696	1000083702			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2841
4227	1	0	0	9701	1000000613	1000007023	50	50	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	50	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4228	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2846
4229	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2847
4230	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2848
4231	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2849
4232	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2850
4233	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2851
4234	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2852
4235	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2853
4236	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2854
4237	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2857
4238	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2858
4239	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2859
4240	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2860
4241	1	0	2	9789/10262	1000085151	1000085157			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	10028	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4242	1	0	2	9789/10262	1000085132	1000085153			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	53	24	0	74	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4243	1	0	2	9789/10262	1000085133	1000085353			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	78030	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4244	1	0	2	9789/10262	1000085134	1000085143			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	78026	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4245	1	0	2	9789/10262	1000085135	1000085150			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	78032	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4246	1	0	2	9789/10262	1000085136	1000085221			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	53	24	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4247	1	0	2	9789/10262	1000085137	1000085146			0	0	1800	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	78041	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4248	1	0	2	9789/10262	1000085138	1000085155			0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	53	24	0	99	1	4	0	0	0	0	0	0	0	0	0	false	false	0	0
4249	1	0	2	9789/10262	1000085139	1000085156			0	0	1801	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	10028	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
4250	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2917
4251	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2918
4252	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2919
4253	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2920
4254	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2921
4255	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2922
4256	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2923
4257	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2924
4258	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2925
4259	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2926
4260	0	0	4	1005677/1000085187	1000085313	1000085320			1	0	0	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	15127	0	20	4260	0	4	4	0	0	0	0	0	0	0	false	false	0	0
4261	0	0	4	1005677/1000085187	1000085314	1000050510		{1000085321}	1	0	0	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	19	3	15128	0	9	901601	0	4	4	0	0	0	0	0	0	0	false	false	0	0
4262	0	0	4	1005677/1000085187	1000085315	1000050510		{1000034090}	1	0	1802	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	15131	0	20	4262	0	4	4	0	0	0	0	0	0	0	false	false	0	0
4263	0	0	4	1005677/1000085187	1000085316	1000085322			1	0	0	10	false	2	1	80	4	3	11	0	0	0	0	0	0	0	0	0	0	63	3	15132	0	20	4263	0	4	4	0	0	0	0	0	0	0	false	false	0	0
