ROWID	_Name|TEXT	_ClassID|INTEGER	_VisibleProb|FLOAT	_VisibleWeather|TEXT	_AniName|TEXT	_ActName|TEXT	_DefaultAction|TEXT	_IntersectionType|INTEGER	_Particle|INTEGER	_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_CullingRange|INTEGER	_IsStaticCollision|BOOLEAN	_SpecLevel|INTEGER	_IsCastLightmap|BOOLEAN	_IsLightmapInfluence|BOOLEAN	_IsIncludeNavMesh|BOOLEAN	_IsCastWater|BOOLEAN	_IsProjectileSkip|BOOLEAN	_IsMonsterAggro|BOOLEAN	_IsMonsterCardTypeSkip|INTEGER	_ForceShow|BOOLEAN
7181	RLP_A_RedLotusGardenBridgeA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7182	RLP_A_RedLotusGardenStatueA.skn	1	1.0	All		RLP_A_RedLotusGardenStatueA.act	Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7183	RLP_A_HouseDispensary01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7184	RLP_A_ShopCart06.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7187	SH_A_WeddingBoard.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7188	SH_A_WeddingFence01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7189	SH_A_WeddingFlower01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7190	SH_A_WeddingFlower02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7191	SH_A_WeddingGatedeco01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7192	SH_A_WeddingRoomA_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7193	SH_A_WeddingRoomA_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7194	SH_A_WeddingGatedeco02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7195	SH_A_WeddingCarpet.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7196	SH_A_WeddingDoor.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7197	SH_A_WeddingFlower03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7198	SH_A_WeddingFlowerball_02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7199	SH_A_WeddingProp02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7200	Bell_FarmGate.skn	1	1.0	All	Bell_FarmGate.ani	Bell_FarmGate.act	Close	2	0	0	10.0	0.5	0	false	0	false	true	true	true	false	false	0	false
7211	Npc_hongryun_Guissac_white.skn	1	1.0	All	Npc_GuardTimose.ani	Npc_GuardTimose.act	Stand3	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7212	Npc_hongryun_Guissac_black.skn	1	1.0	All	Npc_GuardTimose.ani	Npc_GuardTimose.act	Stand5	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7213	NPC_hongryun_table1.skn	1	1.0	All	NPC_Merca_port_table01.ani	NPC_Merca_port_table01.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7214	NPC_hongryun_table2.skn	1	1.0	All	NPC_Merca_port_table02.ani	NPC_Merca_port_table02.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7215	NPC_hongryun_table3.skn	1	1.0	All	NPC_Merca_port_table04.ani	NPC_Merca_port_table04.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7216	Npc_hongryun_Nyangnyang.skn	1	1.0	All	Npc_Nyangnyang_Siamese_Merca.ani	Prop_Npc_Nyangnyang_Siamese_Merca.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7217	Npc_hongryun_Kaye.skn	1	1.0	All	Npc_Kaye.ani	Npc_Kaye.act	Talk	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7218	Npc_hongryun_fish_woman.skn	1	1.0	All	Npc_Woman_Present_Amelia_Merca.ani	Npc_Woman_Present_Amelia_Merca.act	fish_hold	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
7219	Npc_hongryun_drinking_man.skn	1	1.0	All	Npc_Master_Jose_Merca.ani	Npc_Master_Jose_Merca.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7220	Npc_hongryun_may.skn	1	1.0	All	Npc_Woman_Trader_May.ani	Npc_Woman_Trader_May.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7221	Npc_hongryun_may_head_down.skn	1	1.0	All	Npc_Woman_Trader_Eloise.ani	Npc_Woman_Trader_Eloise.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7222	Squirrel.skn	1	1.0	All	Pet_Squirrel.ani	Pet_Squirrel.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7223	Npc_hongryun_sarasa.skn	0	1.0	All	npc_Sarasa.ani	Npc_Sarasa.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7224	Npc_hongryun_Cleric.skn	1	1.0	All	Npc_hongryun_Cleric.ani	Npc_hongryun_Cleric.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7225	Npc_hongryun_runaway_boy.skn	1	1.0	All	Prop_runaway_boy.ani	Prop_runaway_boy.act	Stand	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7226	Npc_hongryun_runaway_boy2.skn	1	1.0	All	Prop_runaway_boy2.ani	Prop_runaway_boy2.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7227	Npc_hongryun_runaway_girl.skn	1	1.0	All	Prop_runaway_girl.ani	Prop_runaway_girl.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7228	NPC_hongryun_fairy.skn	1	1.0	All	NPC_hongryun_fairy.ani	NPC_hongryun_fairy.act	Stand2	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7229	NPC_hongryun_grandfa.skn	1	1.0	All	Npc_Elder_Harold.ani	Npc_Elder_Harold.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7230	Npc_AN_Market.skn	1	1.0	All	Npc_AN_Market.ani	Npc_AN_Market.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7231	Npc_HongRyun_Scholar.skn	1	1.0	All	Npc_Scholar_Baily.ani	Npc_Scholar_Baily.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7232	NPC_hongryun_Rambert_Boy.skn	1	1.0	All	Npc_Movie_Lambert.ani	Npc_Movie_Lambert.act	Stand	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7233	Npc_hongryun_yellow_May.skn	1	1.0	All	Npc_Woman_Trader_May.ani	Npc_Woman_Trader_May.act	Talk	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
7234	Pet_Fox_B.skn	1	1.0	All	Pet_Fox_B.ani	Pet_Fox_B.act	Stand_5	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7235	Pet_Hindoong_B.skn	1	1.0	All	Pet_Hindoong_B.ani	Pet_Hindoong_B.act	Stand_4	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7236	Npc_hongryun_Veryell.skn	1	1.0	All	Npc_SoceressYullia.ani	Npc_SoceressYullia02.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
7237	NPC_hongryun_gurd_Black.skn	9	1.0	All	Aod_Attacker.ani	Aod_Attacker_Child_Mammon_Guard.act	Stand_3	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7238	NPC_hongryun_BookStand.skn	9	1.0	All	RLP_A_BookStand.ani	RLP_A_BookStand.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7239	NPC_A_GardenRedLotus01.skn	9	1.0	All	RLP_A_GardenRedLotus01.ani	RLP_A_GardenRedLotus01.act	Stand	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7240	Npc_Knight_Oriental_down.skn	1	1.0	All	Knight_RedD.ani	Npc_Knight_Oriental.act	Down	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7241	Npc_HongRyun_Pether.skn	1	1.0	All	Npc_Pether_Lv80.ani	Npc_mugeuk.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7242	NPC_Grele_Child.skn	9	1.0	All	AOD_Msoldier_GreleChild.ani	AOD_Msoldier_GreleChild.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7243	TyphoonKim_Mercenary.skn	1	1.0	All	TyphoonKim_Mercenary_Prop.ani	TyphoonKim.act	Die	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7244	Npc_Hongryun_Event.skn	1	1.0	All	DF_NPC_Sarasa.ani	DF_NPC_Sarasa.act	Talk	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
7245	Npc_HongRyun_yuju_A.skn	9	1.0	All	Npc_HongRyun_yuju_A.ani	Npc_HongRyun_yuju_A.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7246	Npc_hongryun_Event_China02.skn	1	1.0	All	Npc_Event_China.ani	Npc_Event_China02.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7247	Npc_Cleric_Chris.skn	1	1.0	All	Npc_Cleric_Chris.ani	Npc_Cleric_Chris.act	Stand2	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7249	NPC_RLP_Board.skn	9	1.0	All	NPC_RLP_Board.ani	NPC_RLP_Board.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7250	NPC_Hongryun_guard_Black.skn	9	1.0	All	Aod_Attacker.ani	Aod_Attacker_Child_Mammon_Guard.act	Stand_3	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7251	NPC_Hongryun_guard_Red.skn	9	1.0	All	Aod_Attacker.ani	Aod_Attacker_Child_Mammon_Guard.act	Stand_3	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7252	NPC_Beast_Black.skn	1	1.0	All	Beast.ani	NPC_Beast_Black.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7553	NPC_Nophee.skn	9	1.0	All	Npc_Sidel.ani	Npc_Sidel.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7554	HopGoblin_Old.skn	1	1.0	All	Npc_Hopgoblin.ani	Npc_hopGoblin.act	Down	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7555	Lamia_Gray.skn	1	1.0	All	Npc_Lamia.ani	Npc_Lamia.act	Down	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7556	Ratman.skn	1	1.0	All	Npc_Ratman.ani	Npc_Ratman.act	Down	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7257	RLP_A_LabyrinthStatue_01.skn	2	1.0	All	RLP_A_LabyrinthStatue_01.ani	RLP_A_LabyrinthStatue_01.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7258	RLP_TBK_BookcaseSet_01.skn	2	1.0	All	RLP_TBK_BookcaseSet_01.ani	RLP_TBK_BookcaseSet_01.act	Idle	2	263	123	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7259	RLP_TBK_BookcaseSet_02.skn	2	1.0	All	RLP_TBK_BookcaseSet_02.ani	RLP_TBK_BookcaseSet_02.act	Idle	2	263	123	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7260	RLP_TBK_BookcaseSet_03.skn	2	1.0	All	RLP_TBK_BookcaseSet_03.ani	RLP_TBK_BookcaseSet_03.act	Idle	2	263	123	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7261	RLP_TBK_BookcaseSet_04.skn	2	1.0	All	RLP_TBK_BookcaseSet_04.ani	RLP_TBK_BookcaseSet_04.act	Idle	2	263	123	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7262	RLP_MazePathA_BrokenWall_Broken.skn	2	1.0	All	RLP_MazePathA_BrokenWall_Broken.ani	RLP_MazePathA_BrokenWall_Broken.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7263	RLP_MazeTrap_PunchRoof01.skn	20	1.0	All	RLP_MazeTrap_PunchRoof01.ani	RLP_MazeTrap_PunchRoof01.act	Loop	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7264	RLP_MazeTrap_Scythe01.skn	20	1.0	All	RLP_MazeTrap_Scythe01.ani	RLP_MazeTrap_Scythe01.act	Loop	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7265	RLP_A_StoneLumpTrap_01.skn 	3	1.0	All	RLP_A_StoneLumpTrap_01.ani	RLP_A_StoneLumpTrap_01.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7266	RLP_A_StoneLumpTrap_01_Broken.skn	3	1.0	All	RLP_A_StoneLumpTrap_01_Broken.ani	RLP_A_StoneLumpTrap_01_Broken.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7267	RLP_MazeGate_Big_A.skn	1	1.0	All	RLP_MazeGate_Big_A.ani	RLP_MazeGate_Big_A.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7268	RLP_MazeGate_Big_B.skn	1	1.0	All	RLP_MazeGate_Big_B.ani	RLP_MazeGate_Big_B.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7269	RLP_MazeGate_Big_C.skn	1	1.0	All	RLP_MazeGate_Big_C.ani	RLP_MazeGate_Big_C.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7270	RLP_MazeGate_Middle_A.skn	1	1.0	All	RLP_MazeGate_Middle_A.ani	RLP_MazeGate_Middle_A.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7271	EYE_LWY_O_wat_Robestone2_alpha.skn	1	1.0	All	EYE_LWY_O_wat_Robestone2.ani	EYE_LWY_O_wat_Robestone2_alpha.act	Stand	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7272	RLP_A_CutsceneSwitch_Maze.skn	6	0.2	All	RLP_A_CutsceneSwitch.ani	RLP_A_CutsceneSwitch_Maze.act	Close	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
7273	RLP_A_FoxStatue01_Maze.skn	6	0.2	All	RLP_A_FoxStatue01.ani	RLP_A_FoxStatue01_Maze.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7274	RLP_A_ArenaTempestA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7275	RLP_A_ArenaTempestB.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7292	SH_A_WeddingChair.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7312	NPC_RLP_A_Signlighting03.skn	9	1.0	All		NPC_RLP_A_Signlighting03.act	Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7313	Npc_Pet_Fox_A.skn	1	1.0	All	Npc_Pet_Fox_A.ani	Npc_Pet_Fox_A.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7314	Npc_Pet_Hindoong_A.skn	1	1.0	All	Npc_Pet_Hindoong_A.ani	Npc_Pet_Hindoong_A.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7315	Npc_Wolf_Jade_Quest.skn	9	1.0	All	Npc_Wolf_Jade_Quest.ani	Npc_Wolf_Jade_Quest.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7316	Npc_print01.skn	9	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7317	Npc_print02.skn	9	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7318	Npc_print03.skn	9	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7319	Npc_Seokyung.skn	9	1.0	All	Npc_GuardTimose.ani	Npc_GuardTimose.act	Event_Down2Loop	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7320	Npc_cliff_woman_blue.skn	1	1.0	All	Hongryun_maid_pink.ani	Hongryun_maid_pink.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7321	Npc_cliff_man_black.skn	1	1.0	All	Npc_GuardTimo.ani	Npc_GuardTimo.act	Stand5	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7322	Npc_cliff_man_green.skn	1	1.0	All	Npc_GuardTimo.ani	Npc_GuardTimo.act	Hi_Loop	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7323	Npc_cliff_girl_white.skn	1	1.0	All	Npc_Daisy.ani	Npc_Daisy.act	Squat_Cry	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7324	Npc_cliff_girl_blue.skn	1	1.0	All	Npc_Daisy.ani	Npc_Daisy.act	Squat_Cry	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7325	Npc_cliff_fm_blue.skn	1	1.0	All	Npc_Fm_Man.ani	Npc_Fm_Man.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7326	Npc_cliff_fm_black.skn	1	1.0	All	Npc_Fm_Man.ani	Npc_Fm_Man.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7327	Npc_cliff_fm_white.skn	1	1.0	All	Npc_Fm_Man.ani	Npc_Fm_Man.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7328	NPC_9864_Dark_Rubinat.skn	9	1.0	All	NPC_Rubinat.ani	NPC_9864_Dark_Rubinat.act	Stand	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7329	AOD_Msoldier.skn	9	1.0	All	AOD_Msoldier_GreleChild.ani	AOD_Msoldier_GreleChild.act	Stand_2	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7330	AOD_Msoldier_BareKnuckle.skn	9	1.0	All	AOD_Msoldier_GreleChild.ani	AOD_Msoldier_GreleChild.act	Stand_2	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7331	Aod_Attacker.skn	9	1.0	All	Aod_Attacker.ani	Aod_Attacker.act	Down	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7333	Gust_tornado.skn	1	1.0	All		Gust_tornado.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
7334	GustD_A_2ZoneStatueB_Blue.skn	5	1.0	All	GustD_A_2ZoneStatueB_Blue.ani	GustD_A_2ZoneStatueB_Blue.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
7335	GustD_A_2ZoneStatueB_Green.skn	5	1.0	All	GustD_A_2ZoneStatueB_Blue.ani	GustD_A_2ZoneStatueB_Blue.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
7336	GustD_A_2ZoneStatueB_Red.skn	5	1.0	All	GustD_A_2ZoneStatueB_Blue.ani	GustD_A_2ZoneStatueB_Blue.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
7337	GustD_A_2ZoneStatueB_Yellow.skn	5	1.0	All	GustD_A_2ZoneStatueB_Blue.ani	GustD_A_2ZoneStatueB_Blue.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
7338	GustD_A_2ZoneStatueA_Blue.skn	1	1.0	All	GustD_A_2ZoneStatueA_Blue.ani	GustD_A_2ZoneStatueA_Blue.act	Idle	2	0	0	10.0	0.5	500	false	0	true	true	true	true	false	false	0	false
7339	GustD_A_2ZoneStatueA_Green.skn	1	1.0	All	GustD_A_2ZoneStatueA_Blue.ani	GustD_A_2ZoneStatueA_Blue.act	Idle	2	0	0	10.0	0.5	500	false	0	true	true	true	true	false	false	0	false
7340	GustD_A_2ZoneStatueA_Red.skn	1	1.0	All	GustD_A_2ZoneStatueA_Blue.ani	GustD_A_2ZoneStatueA_Blue.act	Idle	2	0	0	10.0	0.5	500	false	0	true	true	true	true	false	false	0	false
7341	GustD_A_2ZoneStatueA_Yellow.skn	1	1.0	All	GustD_A_2ZoneStatueA_Blue.ani	GustD_A_2ZoneStatueA_Blue.act	Idle	2	0	0	10.0	0.5	500	false	0	true	true	true	true	false	false	0	false
7342	GustD_A_2stCastleTower_01.skn	1	1.0	All	GustD_A_2stCastleTower_01.ani	GustD_A_2stCastleTower_01.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7343	GustD_A_2stCastleTower_01_Broken.skn	1	1.0	All	GustD_A_2stCastleTower_01_Broken.ani	GustD_A_2stCastleTower_01_Broken.act	Break_a	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7344	GustD_A_Path10.skn	1	1.0	All	GustD_A_Path10.ani	GustD_A_Path10.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7345	GustD_A_Box01.skn	2	1.0	All	GustD_A_Box01.ani	GustD_A_Box01.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7346	GustD_A_Pot01.skn	2	1.0	All	GustD_A_Pot01.ani	GustD_A_Pot01.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7347	GustD_A_Pot02.skn	2	1.0	All	GustD_A_Pot02.ani	GustD_A_Pot02.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7348	GustD_A_PotSet01.skn	2	1.0	All	GustD_A_PotSet01.ani	GustD_A_PotSet01.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7349	GustD_A_PotSet02.skn	2	1.0	All	GustD_A_PotSet02.ani	GustD_A_PotSet02.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7350	CollisionBox_Effect_Gust.skn	1	1.0	All		CollisionBox_Effect_Gust.act	Idle	1	0	0	10.0	0.5	0	false	0	false	false	false	false	false	false	0	false
7351	GustD_N_StonePile01.skn	2	1.0	All	GustD_N_StonePile01.ani	GustD_N_StonePile01.act	Idle	2	0	142	10.0	0.5	0	false	0	false	false	true	true	true	false	0	false
7352	GustD_N_RockFall_Drop.skn	2	1.0	All	GustD_N_RockFall_Drop.ani	GustD_N_RockFall_Drop.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7353	GustD_N_CliffRockShield01.skn	2	1.0	All	GustD_N_CliffRockShield01.ani	GustD_N_CliffRockShield01.act	Idle	2	0	142	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7354	GustD_N_CliffRockShield02.skn	2	1.0	All	GustD_N_CliffRockShield02.ani	GustD_N_CliffRockShield02.act	Idle	2	0	142	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7355	GustD_N_CliffRockShield03.skn	2	1.0	All	GustD_N_CliffRockShield03.ani	GustD_N_CliffRockShield03.act	Idle	2	0	142	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7356	EYE_CollisionBox_Gate1_Hit.skn	20	1.0	All		EYE_CollisionBox_Gate1_Hit.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7357	Npc_Caregiver_Girl_Prop.skn	5	1.0	All	Npc_Caregiver_Girl_Prop.ani	Npc_Caregiver_Girl_Prop.act	Attack02_Groggy_Loop	1	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7358	GustD_A_Box01_OP.skn	5	1.0	All	GustD_A_Box01.ani	GustD_A_Box01_OP.act	Idle_On	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7359	GustD_A_Pot01_OP.skn	5	1.0	All	GustD_A_Pot01.ani	GustD_A_Pot01_OP.act	Idle_On	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7360	GustD_A_Pot02_OP.skn	5	1.0	All	GustD_A_Pot02.ani	GustD_A_Pot02_OP.act	Idle_On	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7361	GustD_A_PotSet01_OP.skn	5	1.0	All	GustD_A_PotSet01.ani	GustD_A_PotSet01_OP.act	Idle_On	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7362	GustD_A_PotSet02_OP.skn	5	1.0	All	GustD_A_PotSet02.ani	GustD_A_PotSet02_OP.act	Idle_On	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
7363	HideM_GustDragon_3R_Core_Loop.skn	5	1.0	All	HideM_GustDragon_3R_Core_Loop.ani	HideM_GustDragon_3R_Core_Loop.act	GustDraon_3R_Die_Start	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7364	GustDragon_Edge_Fragment.skn	5	1.0	All	GustDragon_Edge_Fragment.ani	GustDragon_Edge_Fragment.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
7365	TyphoonKim_Mercenary_Prop.skn	5	1.0	All	TyphoonKim_Mercenary_Prop.ani	TyphoonKim_Mercenary_Prop.act	Stand_GustD	2	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7366	Knight_Oriental_Prop.skn	5	1.0	All	Knight_Oriental_Prop.ani	Knight_Oriental_Prop.act	Stand_GustD	2	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7367	Npc_Caregiver_Girl_Prop02.skn	5	1.0	All	Npc_Caregiver_Girl_Prop.ani	Npc_Caregiver_Girl_Prop.act	Attack02_Groggy_Loop	1	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7368	Npc_Caregiver_Girl_Prop03.skn	5	1.0	All	Npc_Caregiver_Girl_Prop.ani	Npc_Caregiver_Girl_Prop.act	Attack02_Groggy_Loop	1	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7381	GustD_A_1zoneGuardPost01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7382	GustD_A_1zoneHouse01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
