ROWID	_JobID|INTEGER	_Mode|INTEGER	_PhysicalAttackMinRevision|INTEGER	_PhysicalAttackMaxRevision|INTEGER	_MagicAttackMinRevision|INTEGER	_MagicAttackMaxRevision|INTEGER	_PhysicalDefenseRevision|INTEGER	_MagicDefenseRevision|INTEGER	_MaxHPRevision|INTEGER	_MaxSPRevision|INTEGER	_RecoverySPRevision|INTEGER	_StiffRevision|INTEGER	_StiffResistanceRevision|INTEGER	_CriticalRevision|INTEGER	_CriticalResistanceRevision|INTEGER	_StunRevision|INTEGER	_StunResistanceRevision|INTEGER	_SuperAmmorRevision|INTEGER	_MoveSpeedRevision|INTEGER	_FinalDamageRevision|INTEGER	_ElementAttackRevision|DOUBLE	_ElementDefenseRevision|DOUBLE	_StrengthRevision|INTEGER	_AgilityRevision|INTEGER	_IntelligenceRevision|INTEGER	_StaminaRevision|INTEGER	_BaseLevel|INTEGER	_CriticalDamageRevision|INTEGER	_PVPAttackPowerRevision|INTEGER	_PVPDefencePowerRevision|INTEGER
1274	74	13	5723	6591	4692	5388	35553	32323	216274	224956	52	8102	3240	7946	10710	6347	4500	100	300	0	0.0	0.0	261	245	526	448	80	7946	0	0
1275	75	13	6427	7381	5078	5844	41119	24086	207274	199756	52	9776	5400	9725	13860	7235	3750	100	300	0	0.0	0.0	468	343	359	390	80	9725	0	0
1276	76	13	6470	7424	5046	5811	41119	23942	207274	193456	52	10676	6300	9305	12600	7985	3750	100	300	0	0.0	0.0	546	312	312	390	80	9305	0	0
1277	77	13	4766	6531	3750	5086	43925	42808	241774	238256	52	15017	5940	5554	4410	17714	4500	100	300	0	0.0	0.0	328	530	234	468	80	5554	0	0
1278	78	13	4766	6531	3750	5086	43925	42808	241774	238256	52	15017	5940	5554	4410	17714	4500	100	300	0	0.0	0.0	359	468	234	499	80	5554	0	0
1279	79	13	4766	6531	3750	5086	43925	42808	241774	238256	52	15017	5940	5554	4410	17714	4500	100	300	0	0.0	0.0	359	530	234	437	80	5554	0	0
1280	80	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1281	81	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1282	82	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1283	83	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1284	84	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1285	85	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1286	86	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1287	87	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1288	88	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1289	89	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1290	90	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1291	91	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1292	92	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1293	93	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1294	94	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1295	95	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1296	96	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1297	97	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1298	98	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1299	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1301	1	14	81002	92876	63114	72640	84099	48278	2051545	359183	81	18631	9648	17557	21231	13654	6435	100	300	0	0.0	0.0	536	337	230	429	80	17557	0	0
1302	2	14	86590	95942	70158	77946	47545	51868	1492905	280019	81	6894	6894	35211	33768	5745	5055	100	300	0	0.0	0.0	383	536	276	337	80	35211	0	0
1303	3	14	73520	84226	90506	103330	33112	66600	1691030	377021	105	5238	5238	28720	25074	4365	4590	100	300	0	0.0	0.0	291	398	537	306	80	28720	0	0
1304	4	14	65982	90134	51156	69428	89710	86752	2368160	440166	81	28280	9648	10967	7749	34241	7350	100	300	0	0.0	0.0	536	123	383	490	80	10967	0	0
1305	5	14	86886	99654	77008	88464	51757	69672	1730825	366221	81	4410	4410	17960	29925	3675	5055	100	300	0	0.0	0.0	245	475	475	337	80	17960	0	0
1306	6	14	87158	100046	96332	110696	47433	63984	1583965	340865	81	8280	8280	15409	19278	6900	4590	100	300	0	0.0	0.0	460	306	460	306	80	15409	0	0
1307	7	14	84846	97232	68382	78706	59961	80092	1913845	375143	81	8550	8550	17461	29925	7125	4140	100	300	0	0.0	0.0	516	256	317	317	80	17461	0	0
1308	8	14	81450	93324	63290	72818	72306	64296	2051545	371993	81	20457	10476	13813	14490	16216	6435	100	300	0	0.0	0.0	562	210	271	409	80	13813	0	0
1309	9	14	69676	88726	53728	68246	89710	86752	2368160	440166	81	24553	9648	22146	7749	16773	7350	100	300	0	0.0	0.0	322	520	230	460	80	22146	0	0
1310	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1311	11	14	80570	92442	63974	73500	83959	48897	2016445	386273	81	17407	8424	17683	21609	12634	5850	100	300	0	0.0	0.0	468	343	359	390	80	17683	0	0
1312	12	14	73752	96782	54246	71906	84128	48297	2058745	360023	81	19809	9828	28164	21609	15676	6555	100	300	0	0.0	0.0	546	343	234	437	80	28164	0	0
1313	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1314	14	14	78078	102686	60224	79662	47566	52041	1498305	287579	81	7020	7020	42756	32445	5850	5145	100	300	0	0.0	0.0	390	515	312	343	80	42756	0	0
1315	15	14	86680	96032	70190	77978	47566	51892	1498305	281069	81	7020	7020	35421	34398	5850	5145	100	300	0	0.0	0.0	390	546	281	343	80	35421	0	0
1316	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1317	17	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1318	18	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1319	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1320	20	14	66054	90208	51202	69476	89742	86785	2376260	441636	81	28460	9828	11009	7875	34391	7485	100	300	0	0.0	0.0	546	125	390	499	80	11009	0	0
1321	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1322	22	14	60048	71202	72560	86292	89631	87160	2348360	484742	81	17740	8424	17250	9828	7020	7020	100	300	0	0.0	0.0	468	156	468	468	80	17250	0	0
1323	23	14	80986	92858	63660	73186	83959	48672	2016445	376403	81	18811	9828	17032	19656	13804	5850	100	300	0	0.0	0.0	546	312	312	390	80	17032	0	0
1324	24	14	80258	92132	64388	73914	83959	49195	2016445	399293	81	16849	7866	17032	19656	12169	5850	100	300	0	0.0	0.0	437	312	421	390	80	17032	0	0
1325	25	14	73856	96884	54246	71906	84128	48297	2058745	360023	81	20367	10386	27513	19656	16141	6555	100	300	0	0.0	0.0	577	312	234	437	80	27513	0	0
1326	26	14	73856	96884	54246	71906	84128	48297	2058745	360023	81	20367	10386	27513	19656	16141	6555	100	300	0	0.0	0.0	577	312	234	437	80	27513	0	0
1327	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1328	28	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1329	29	14	78180	102790	60224	79662	47566	52041	1498305	287579	81	6462	6462	43407	34398	5385	5145	100	300	0	0.0	0.0	359	546	312	343	80	43407	0	0
1330	30	14	77504	102112	61058	80496	47566	52641	1498305	313829	81	5616	5616	41769	29484	4680	5145	100	300	0	0.0	0.0	312	468	437	343	80	41769	0	0
1331	31	14	86680	96032	70190	77978	47566	51892	1498305	281069	81	7020	7020	35421	34398	5850	5145	100	300	0	0.0	0.0	390	546	281	343	80	35421	0	0
1332	32	14	86680	96032	70190	77978	47566	51892	1498305	281069	81	7020	7020	35421	34398	5850	5145	100	300	0	0.0	0.0	390	546	281	343	80	35421	0	0
1333	33	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1334	34	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1335	35	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1336	36	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1337	37	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1338	38	14	73566	84274	90600	103422	33134	66643	1696430	378911	105	5328	5328	28888	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	28888	0	0
1339	39	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1340	40	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1341	41	14	66054	90208	51202	69476	89742	86785	2376260	441636	81	28460	9828	11009	7875	34391	7485	100	300	0	0.0	0.0	546	125	390	499	80	11009	0	0
1342	42	14	65794	89948	51722	69996	89631	87160	2348360	458016	81	27902	9270	10673	6867	33926	7020	100	300	0	0.0	0.0	515	109	468	468	80	10673	0	0
1343	43	14	59788	70942	73080	86812	89519	87534	2320460	501122	81	17182	7866	16914	8820	6555	6555	100	300	0	0.0	0.0	437	140	546	437	80	16914	0	0
1344	44	14	59788	70942	73080	86812	89519	87534	2320460	501122	81	17182	7866	16914	8820	6555	6555	100	300	0	0.0	0.0	437	140	546	437	80	16914	0	0
1345	45	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1346	46	14	87584	100352	76440	87898	51667	69264	1708325	348371	81	5616	5616	19451	34398	4680	4680	100	300	0	0.0	0.0	312	546	390	312	80	19451	0	0
1347	47	14	87584	100352	76440	87898	51667	69264	1708325	348371	81	5616	5616	19451	34398	4680	4680	100	300	0	0.0	0.0	312	546	390	312	80	19451	0	0
1348	48	14	87584	100352	76440	87898	51667	69264	1708325	348371	81	5616	5616	19451	34398	4680	4680	100	300	0	0.0	0.0	312	546	390	312	80	19451	0	0
1349	49	14	86596	99364	77482	88938	51667	70012	1708325	381131	81	5328	5328	16511	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	16511	0	0
1350	50	14	86596	99364	77482	88938	51667	70012	1708325	381131	81	5328	5328	16511	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	16511	0	0
1351	51	14	86596	99364	77482	88938	51667	70012	1708325	381131	81	5328	5328	16511	25578	4440	4680	100	300	0	0.0	0.0	296	406	546	312	80	16511	0	0
1352	52	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1353	53	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1354	54	14	86142	99030	96906	111270	47678	64396	1645165	358925	81	5058	5058	16522	22617	4215	5610	100	300	0	0.0	0.0	281	359	546	374	80	16522	0	0
1355	55	14	85984	98872	96906	111270	47736	64396	1659565	358925	81	4500	4500	16837	23562	3750	5850	100	300	0	0.0	0.0	250	374	546	390	80	16837	0	0
1356	56	14	85984	98872	96906	111270	47736	64396	1659565	358925	81	4500	4500	16837	23562	3750	5850	100	300	0	0.0	0.0	250	374	546	390	80	16837	0	0
1357	57	14	98104	112468	84944	97832	47678	63124	1645165	303275	81	9828	9828	16522	22617	8190	5610	100	300	0	0.0	0.0	546	359	281	374	80	16522	0	0
1358	58	14	98154	112518	84738	97626	47736	62976	1659565	296765	81	9828	9828	16837	23562	8190	5850	100	300	0	0.0	0.0	546	374	250	390	80	16837	0	0
1359	59	14	98154	112518	84738	97626	47736	62976	1659565	296765	81	9828	9828	16837	23562	8190	5850	100	300	0	0.0	0.0	546	374	250	390	80	16837	0	0
1360	60	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1361	61	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1362	62	14	84930	97314	68412	78736	59979	80121	1918345	376403	81	8982	8982	17314	29484	7485	4215	100	300	0	0.0	0.0	370	495	292	323	80	17314	0	0
1363	63	14	84930	97314	68412	78736	59979	80121	1918345	376403	81	8982	8982	17314	29484	7485	4215	100	300	0	0.0	0.0	339	526	292	323	80	17314	0	0
1364	64	14	84930	97314	68412	78736	59979	80121	1918345	376403	81	8982	8982	17314	29484	7485	4215	100	300	0	0.0	0.0	292	448	417	323	80	17314	0	0
1365	65	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1366	66	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1367	67	14	82480	94508	66320	76352	60033	80044	1931845	373043	81	8424	8424	25472	31500	7020	4440	100	300	0	0.0	0.0	370	495	292	323	80	25472	0	0
1368	68	14	82480	94508	66320	76352	60033	80044	1931845	373043	81	8424	8424	25472	31500	7020	4440	100	300	0	0.0	0.0	370	495	292	323	80	25472	0	0
1369	69	14	82480	94508	66320	76352	60033	80044	1931845	373043	81	8424	8424	25472	31500	7020	4440	100	300	0	0.0	0.0	370	495	292	323	80	25472	0	0
1370	70	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1371	71	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1372	72	14	81598	93474	63138	72666	72388	64171	2072245	366533	81	20655	10674	14233	15750	16381	6780	100	300	0	0.0	0.0	573	230	245	432	80	14233	0	0
1373	73	14	81426	93300	63232	72760	72446	64248	2086645	369893	81	20367	10386	13897	14742	16141	7020	100	300	0	0.0	0.0	557	214	261	448	80	13897	0	0
1374	74	14	79308	91182	64778	74306	72446	65520	2086645	425543	81	15039	5058	14548	16695	11701	7020	100	300	0	0.0	0.0	261	245	526	448	80	14548	0	0
1375	75	14	88626	101686	70372	80850	83959	48897	2016445	386273	81	17407	8424	17683	21609	12634	5850	100	300	0	0.0	0.0	468	343	359	390	80	17683	0	0
1376	76	14	89084	102144	70028	80506	83959	48672	2016445	376403	81	18811	9828	17032	19656	13804	5850	100	300	0	0.0	0.0	546	312	312	390	80	17032	0	0
1377	77	14	65794	89948	51722	69996	89631	87160	2348360	458016	81	27902	9270	10673	6867	33926	7020	100	300	0	0.0	0.0	328	530	234	468	80	10673	0	0
1378	78	14	65794	89948	51722	69996	89631	87160	2348360	458016	81	27902	9270	10673	6867	33926	7020	100	300	0	0.0	0.0	359	468	234	499	80	10673	0	0
1379	79	14	65794	89948	51722	69996	89631	87160	2348360	458016	81	27902	9270	10673	6867	33926	7020	100	300	0	0.0	0.0	359	530	234	437	80	10673	0	0
1380	80	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1381	81	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1382	82	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1383	83	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1384	84	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1385	85	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1386	86	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1387	87	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1388	88	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1389	89	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1390	90	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1391	91	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1392	92	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1393	93	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1394	94	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1395	95	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1396	96	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1397	97	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1398	98	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1399	99	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1401	1	15	598052	683025	465829	534002	172000	98740	4202125	735257	167	38295	19926	36047	43848	28086	13275	100	300	0	0.0	0.0	536	337	230	429	80	36047	0	0
1402	2	15	638925	705866	517531	573272	97248	106087	3058990	573573	167	14220	14220	72233	69741	11850	10440	100	300	0	0.0	0.0	383	536	276	337	80	72233	0	0
1403	3	15	546819	623448	673218	764995	67734	136231	3463580	772829	216	10818	10818	58900	51786	9015	9480	100	300	0	0.0	0.0	291	398	537	306	80	58900	0	0
1404	4	15	488642	661507	378742	509530	183482	177430	4851595	901515	167	58026	19926	22458	15939	70183	15180	100	300	0	0.0	0.0	536	123	383	490	80	22458	0	0
1405	5	15	641396	732774	568449	650447	105861	142512	3545505	750700	167	9108	9108	36908	61740	7590	10440	100	300	0	0.0	0.0	245	475	475	337	80	36908	0	0
1406	6	15	643412	735651	711053	813855	97018	130879	3244645	698781	167	17082	17082	31641	39816	14235	9480	100	300	0	0.0	0.0	460	306	460	306	80	31641	0	0
1407	7	15	626395	715036	504721	578613	122630	163809	3917725	768437	167	17658	17658	35888	61740	14715	8535	100	300	0	0.0	0.0	516	256	317	317	80	35888	0	0
1408	8	15	601363	686350	467159	535346	147884	131505	4202125	761927	167	42047	21636	28323	29862	33338	13275	100	300	0	0.0	0.0	562	210	271	409	80	28323	0	0
1409	9	15	903	1104	673	822	10141	8953	13800	8050	136	1737	966	2688	5460	1347	1150	100	300	0	0.0	0.0	322	520	230	460	80	2688	0	0
1410	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1411	11	15	594496	679469	472073	540246	171687	99988	4123825	789857	167	35577	17208	36173	44226	25821	11970	100	300	0	0.0	0.0	468	343	359	390	80	36173	0	0
1412	12	15	545489	710304	401261	527660	172029	98760	4209325	736097	167	40517	20106	57605	44226	32063	13395	100	300	0	0.0	0.0	546	343	234	437	80	57605	0	0
1413	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1414	14	15	577458	753585	445487	584605	97270	106418	3064390	588063	167	14364	14364	87407	66276	11970	10530	100	300	0	0.0	0.0	390	515	312	343	80	87407	0	0
1415	15	15	639240	706174	517650	573391	97270	106111	3064390	574623	167	14364	14364	72422	70308	11970	10530	100	300	0	0.0	0.0	390	546	281	343	80	72422	0	0
1416	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1417	17	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1418	18	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1419	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1420	20	15	488880	661752	378938	509719	183515	177468	4859695	903195	167	58188	20088	22500	16065	70318	15315	100	300	0	0.0	0.0	546	125	390	499	80	22500	0	0
1421	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1422	22	15	443324	523159	535731	634011	183284	178231	4802095	991235	167	36276	17226	35274	20097	14355	14355	100	300	0	0.0	0.0	468	156	468	468	80	35274	0	0
1423	23	15	597569	682542	469763	537943	171687	99528	4123825	769697	167	38457	20088	34829	40194	28221	11970	100	300	0	0.0	0.0	546	312	312	390	80	34829	0	0
1424	24	15	592214	677187	475118	543298	171687	100598	4123825	816527	167	34443	16074	34829	40194	24876	11970	100	300	0	0.0	0.0	437	312	421	390	80	34829	0	0
1425	25	15	546252	711074	401261	527660	172029	98760	4209325	736097	167	41669	21258	56261	40194	33023	13395	100	300	0	0.0	0.0	577	312	234	437	80	56261	0	0
1426	26	15	546252	711074	401261	527660	172029	98760	4209325	736097	167	41669	21258	56261	40194	33023	13395	100	300	0	0.0	0.0	577	312	234	437	80	56261	0	0
1427	27	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1428	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1429	29	15	578228	754355	445487	584605	97270	106418	3064390	588063	167	13212	13212	88751	70308	11010	10530	100	300	0	0.0	0.0	359	546	312	343	80	88751	0	0
1430	30	15	573258	749385	451605	590723	97270	107642	3064390	641613	167	11484	11484	85412	60291	9570	10530	100	300	0	0.0	0.0	312	468	437	343	80	85412	0	0
1431	31	15	639240	706174	517650	573391	97270	106111	3064390	574623	167	14364	14364	72422	70308	11970	10530	100	300	0	0.0	0.0	390	546	281	343	80	72422	0	0
1432	32	15	639240	706174	517650	573391	97270	106111	3064390	574623	167	14364	14364	72422	70308	11970	10530	100	300	0	0.0	0.0	390	546	281	343	80	72422	0	0
1433	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1434	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1435	35	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1436	36	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1437	37	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1438	38	15	546973	623602	673589	765366	67755	136279	3468980	774929	216	10908	10908	59047	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	59047	0	0
1439	39	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1440	40	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1441	41	15	488880	661752	378938	509719	183515	177468	4859695	903195	167	58188	20088	22500	16065	70318	15315	100	300	0	0.0	0.0	546	125	390	499	80	22500	0	0
1442	42	15	486990	659855	382753	513541	183284	178231	4802095	936585	167	57054	18954	21828	14049	69373	14355	100	300	0	0.0	0.0	515	109	468	468	80	21828	0	0
1443	43	15	441406	521241	539574	637854	183054	178999	4744495	1024835	167	35124	16074	34602	18081	13395	13395	100	300	0	0.0	0.0	437	140	546	437	80	34602	0	0
1444	44	15	441406	521241	539574	637854	183054	178999	4744495	1024835	167	35124	16074	34602	18081	13395	13395	100	300	0	0.0	0.0	437	140	546	437	80	34602	0	0
1445	45	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1446	46	15	646247	737625	564081	646072	105652	141638	3493305	712480	167	11484	11484	39764	70308	9570	9570	100	300	0	0.0	0.0	312	546	390	312	80	39764	0	0
1447	47	15	646247	737625	564081	646072	105652	141638	3493305	712480	167	11484	11484	39764	70308	9570	9570	100	300	0	0.0	0.0	312	546	390	312	80	39764	0	0
1448	48	15	646247	737625	564081	646072	105652	141638	3493305	712480	167	11484	11484	39764	70308	9570	9570	100	300	0	0.0	0.0	312	546	390	312	80	39764	0	0
1449	49	15	638967	730352	571739	653737	105652	143169	3493305	779470	167	10908	10908	33737	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	33737	0	0
1450	50	15	638967	730352	571739	653737	105652	143169	3493305	779470	167	10908	10908	33737	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	33737	0	0
1451	51	15	638967	730352	571739	653737	105652	143169	3493305	779470	167	10908	10908	33737	52227	9090	9570	100	300	0	0.0	0.0	296	406	546	312	80	33737	0	0
